Chemical.meshID	Chemical.chebiID
MESH_C027384	CHEBI_50720
MESH_C008508	CHEBI_60480
MESH_D013409	CHEBI_63845
MESH_D024505	CHEBI_27013
MESH_D010624	CHEBI_8060
MESH_C089215	CHEBI_72998
MESH_C064874	CHEBI_4720
MESH_C087876	CHEBI_38593
MESH_C428028	CHEBI_61223
MESH_C042696	CHEBI_60989
MESH_D050607	CHEBI_51184
MESH_C508550	CHEBI_66148
MESH_D016687	CHEBI_53354
MESH_D017828	CHEBI_45367
MESH_C513882	CHEBI_69657
MESH_C544154	CHEBI_47841
MESH_C017758	CHEBI_75710
MESH_C033851	CHEBI_28175
MESH_C515756	CHEBI_51988
MESH_D003903	CHEBI_29294
MESH_C028952	CHEBI_81469
MESH_C403051	CHEBI_138828
MESH_C027369	CHEBI_25627
MESH_D007832	CHEBI_92181
MESH_C000590692	CHEBI_145019
MESH_C027861	CHEBI_32074
MESH_C009270	CHEBI_58061
MESH_C042971	CHEBI_32398
MESH_C008408	CHEBI_58175
MESH_C008069	CHEBI_17445
MESH_C500746	CHEBI_3952
MESH_D012018	CHEBI_138164
MESH_C054738	CHEBI_23890
MESH_D017705	CHEBI_25036
MESH_D009638	CHEBI_33569
MESH_C015586	CHEBI_8493
MESH_C004832	CHEBI_37189
MESH_C011735	CHEBI_38483
MESH_C015787	CHEBI_15468
MESH_C001579	CHEBI_30200
MESH_D012685	CHEBI_2511
MESH_D000420	CHEBI_2549
MESH_C547767	CHEBI_73689
MESH_C045444	CHEBI_73357
MESH_C020621	CHEBI_89582
MESH_C535266	CHEBI_61364
MESH_C031835	CHEBI_30059
MESH_C552436	CHEBI_5411
MESH_C098103	CHEBI_140158
MESH_C007741	CHEBI_53124
MESH_C066405	CHEBI_11
MESH_C012725	CHEBI_91829
MESH_C000425	CHEBI_31944
MESH_D008911	CHEBI_50694
MESH_C570063	CHEBI_44976
MESH_C500867	CHEBI_6623
MESH_C056198	CHEBI_18168
MESH_C026528	CHEBI_28442
MESH_C015699	CHEBI_167099
MESH_C012020	CHEBI_90405
MESH_D003009	CHEBI_3762
MESH_C481244	CHEBI_61148
MESH_D012413	CHEBI_33322
MESH_C078965	CHEBI_61610
MESH_C586847	CHEBI_78432
MESH_C034087	CHEBI_48977
MESH_D005990	CHEBI_17754
MESH_C120175	CHEBI_28731
MESH_C480342	CHEBI_39177
MESH_C005213	CHEBI_6831
MESH_C543521	CHEBI_64876
MESH_C004742	CHEBI_28197
MESH_D013720	CHEBI_136842
MESH_C000613701	CHEBI_72717
MESH_D016597	CHEBI_9737
MESH_C008296	CHEBI_6536
MESH_C033300	CHEBI_31715
MESH_C000604237	CHEBI_5352
MESH_C033383	CHEBI_32103
MESH_C010634	CHEBI_38909
MESH_C469628	CHEBI_5896
MESH_C025603	CHEBI_60888
MESH_C432308	CHEBI_65377
MESH_C003773	CHEBI_131713
MESH_C016630	CHEBI_66960
MESH_D008736	CHEBI_6847
MESH_C015674	CHEBI_64777
MESH_C486641	CHEBI_141214
MESH_D001127	CHEBI_9937
MESH_C106538	CHEBI_421707
MESH_C521796	CHEBI_36732
MESH_D000040	CHEBI_22152
MESH_D004540	CHEBI_33393
MESH_D004917	CHEBI_42355
MESH_C011994	CHEBI_8248
MESH_C078551	CHEBI_34262
MESH_C025676	CHEBI_21500
MESH_C007157	CHEBI_39290
MESH_C080640	CHEBI_147333
MESH_C021282	CHEBI_31169
MESH_C013076	CHEBI_76851
MESH_C048308	CHEBI_64962
MESH_C511998	CHEBI_6456
MESH_C107016	CHEBI_63966
MESH_C000621631	CHEBI_68496
MESH_C550746	CHEBI_71241
MESH_C041397	CHEBI_58963
MESH_D004053	CHEBI_4530
MESH_C092292	CHEBI_10119
MESH_C073401	CHEBI_87392
MESH_C035122	CHEBI_18261
MESH_C029341	CHEBI_75253
MESH_D010480	CHEBI_35553
MESH_C037269	CHEBI_59065
MESH_C473453	CHEBI_29218
MESH_C087661	CHEBI_39299
MESH_C533858	CHEBI_90685
MESH_C071542	CHEBI_135189
MESH_C015252	CHEBI_16154
MESH_C001542	CHEBI_6449
MESH_D004202	CHEBI_48219
MESH_C071287	CHEBI_48994
MESH_C475865	CHEBI_48045
MESH_C003342	CHEBI_35280
MESH_D012312	CHEBI_156577
MESH_C029256	CHEBI_5739
MESH_D017279	CHEBI_16633
MESH_D007464	CHEBI_74460
MESH_C480119	CHEBI_145907
MESH_D004121	CHEBI_28262
MESH_D008520	CHEBI_135885
MESH_C048835	CHEBI_4428
MESH_D013863	CHEBI_9553
MESH_C001061	CHEBI_17601
MESH_C014845	CHEBI_50400
MESH_C119644	CHEBI_4387
MESH_C110470	CHEBI_73823
MESH_C049346	CHEBI_83906
MESH_C058076	CHEBI_82818
MESH_D001104	CHEBI_18305
MESH_C119678	CHEBI_53076
MESH_C008426	CHEBI_74725
MESH_D011352	CHEBI_8448
MESH_D002444	CHEBI_3515
MESH_C033974	CHEBI_58306
MESH_D002956	CHEBI_18211
MESH_D012435	CHEBI_16680
MESH_D002248	CHEBI_17245
MESH_C084852	CHEBI_88427
MESH_C013917	CHEBI_48455
MESH_C500220	CHEBI_135344
MESH_C523774	CHEBI_73012
MESH_D002737	CHEBI_39481
MESH_C044644	CHEBI_38465
MESH_C045908	CHEBI_132051
MESH_D053243	CHEBI_50663
MESH_C482296	CHEBI_33216
MESH_C026498	CHEBI_40116
MESH_C517027	CHEBI_65133
MESH_C015313	CHEBI_27571
MESH_D000631	CHEBI_38207
MESH_D018894	CHEBI_59897
MESH_D003065	CHEBI_15346
MESH_D005641	CHEBI_32188
MESH_C000966	CHEBI_282234
MESH_C000597862	CHEBI_133721
MESH_C038363	CHEBI_50865
MESH_C066436	CHEBI_46548
MESH_C093875	CHEBI_50730
MESH_C050164	CHEBI_45127
MESH_C014815	CHEBI_30775
MESH_C545237	CHEBI_155879
MESH_C074641	CHEBI_76795
MESH_C100300	CHEBI_9336
MESH_C518327	CHEBI_2607
MESH_C091891	CHEBI_10556
MESH_C032315	CHEBI_72542
MESH_C574159	CHEBI_9426
MESH_C053850	CHEBI_176591
MESH_C036808	CHEBI_134499
MESH_C450699	CHEBI_142778
MESH_C048094	CHEBI_133435
MESH_D002515	CHEBI_3547
MESH_C412963	CHEBI_18414
MESH_C013647	CHEBI_51580
MESH_C045373	CHEBI_14158
MESH_C433845	CHEBI_30957
MESH_C093415	CHEBI_44951
MESH_C074016	CHEBI_74799
MESH_C026686	CHEBI_63276
MESH_C004933	CHEBI_37599
MESH_C015428	CHEBI_49858
MESH_C037068	CHEBI_49703
MESH_D006418	CHEBI_26355
MESH_C054919	CHEBI_34211
MESH_C003564	CHEBI_86320
MESH_C044453	CHEBI_135861
MESH_C089750	CHEBI_10124
MESH_D007454	CHEBI_24858
MESH_C000028	CHEBI_3410
MESH_D006881	CHEBI_17931
MESH_C077067	CHEBI_49793
MESH_C008586	CHEBI_50397
MESH_C055955	CHEBI_3319
MESH_D011732	CHEBI_18405
MESH_C084833	CHEBI_3228
MESH_C057101	CHEBI_90904
MESH_D003358	CHEBI_64857
MESH_C005311	CHEBI_28313
MESH_C005959	CHEBI_41834
MESH_C031538	CHEBI_39258
MESH_C032840	CHEBI_83259
MESH_C031976	CHEBI_85911
MESH_D005947	CHEBI_4167
MESH_D000960	CHEBI_35679
MESH_C046926	CHEBI_90389
MESH_D005475	CHEBI_93235
MESH_C028632	CHEBI_8922
MESH_C010895	CHEBI_33907
MESH_C072269	CHEBI_9437
MESH_C499930	CHEBI_35024
MESH_C058895	CHEBI_64131
MESH_C549753	CHEBI_70008
MESH_D010574	CHEBI_25943
MESH_C003321	CHEBI_53278
MESH_C005193	CHEBI_31699
MESH_C004465	CHEBI_65042
MESH_C005010	CHEBI_5623
MESH_D000077547	CHEBI_64310
MESH_C578170	CHEBI_66920
MESH_C071926	CHEBI_147298
MESH_D010100	CHEBI_25805
MESH_D000077339	CHEBI_6402
MESH_D008555	CHEBI_6736
MESH_C033186	CHEBI_24109
MESH_C023427	CHEBI_38309
MESH_C063261	CHEBI_2423
MESH_C503534	CHEBI_85673
MESH_C046398	CHEBI_87380
MESH_D004128	CHEBI_35807
MESH_C017991	CHEBI_58450
MESH_D003998	CHEBI_35692
MESH_C570174	CHEBI_156374
MESH_D016627	CHEBI_78741
MESH_C033246	CHEBI_28031
MESH_C063612	CHEBI_23838
MESH_C510363	CHEBI_16399
MESH_D000078304	CHEBI_142708
MESH_D003843	CHEBI_15918
MESH_D008715	CHEBI_64558
MESH_C472391	CHEBI_141701
MESH_D008760	CHEBI_57840
MESH_C040527	CHEBI_6498
MESH_C000605024	CHEBI_9084
MESH_D020910	CHEBI_76228
MESH_C038902	CHEBI_134044
MESH_C000613907	CHEBI_133756
MESH_C089853	CHEBI_32240
MESH_C000604908	CHEBI_167707
MESH_D006713	CHEBI_44747
MESH_C509328	CHEBI_6957
MESH_C039959	CHEBI_6699
MESH_C100573	CHEBI_57398
MESH_D006632	CHEBI_18295
MESH_C039281	CHEBI_35559
MESH_D015054	CHEBI_37671
MESH_D000093	CHEBI_15688
MESH_C069188	CHEBI_82603
MESH_D019207	CHEBI_17579
MESH_C515040	CHEBI_83326
MESH_D000675	CHEBI_59026
MESH_C094650	CHEBI_64821
MESH_D006859	CHEBI_29235
MESH_D014532	CHEBI_46229
MESH_C016276	CHEBI_64108
MESH_D017308	CHEBI_4909
MESH_D006497	CHEBI_28815
MESH_C022884	CHEBI_46342
MESH_C000598544	CHEBI_64545
MESH_C017424	CHEBI_53094
MESH_C409888	CHEBI_138303
MESH_C570392	CHEBI_59529
MESH_D008724	CHEBI_6835
MESH_C115138	CHEBI_6039
MESH_C024565	CHEBI_27789
MESH_C011991	CHEBI_26115
MESH_D008825	CHEBI_6923
MESH_C482621	CHEBI_68848
MESH_C511677	CHEBI_77351
MESH_C059195	CHEBI_90236
MESH_C022155	CHEBI_7825
MESH_C040189	CHEBI_36573
MESH_C044895	CHEBI_36096
MESH_C000249	CHEBI_16054
MESH_C100140	CHEBI_135448
MESH_C000589162	CHEBI_5167
MESH_D019271	CHEBI_17368
MESH_C005955	CHEBI_28871
MESH_C527058	CHEBI_25
MESH_C009141	CHEBI_36761
MESH_D020889	CHEBI_40133
MESH_C005348	CHEBI_230243
MESH_C048401	CHEBI_37611
MESH_C578436	CHEBI_4954
MESH_C002226	CHEBI_16785
MESH_D012977	CHEBI_78870
MESH_D013307	CHEBI_58007
MESH_C000613606	CHEBI_69456
MESH_C017049	CHEBI_78159
MESH_D012266	CHEBI_27476
MESH_C054938	CHEBI_73452
MESH_C003717	CHEBI_77058
MESH_C543308	CHEBI_53613
MESH_D013693	CHEBI_9435
MESH_C059218	CHEBI_74021
MESH_C540375	CHEBI_50014
MESH_C098138	CHEBI_76
MESH_C003182	CHEBI_53389
MESH_C033249	CHEBI_5625
MESH_C510200	CHEBI_18072
MESH_C065942	CHEBI_51293
MESH_D000583	CHEBI_2637
MESH_C016766	CHEBI_47807
MESH_D008762	CHEBI_137682
MESH_C473413	CHEBI_31117
MESH_D014364	CHEBI_57912
MESH_D012439	CHEBI_32111
MESH_C102417	CHEBI_178010
MESH_D014700	CHEBI_77734
MESH_D002122	CHEBI_3312
MESH_C581313	CHEBI_145371
MESH_D000249	CHEBI_16027
MESH_C487643	CHEBI_132903
MESH_C000615333	CHEBI_155827
MESH_C001877	CHEBI_69988
MESH_C523798	CHEBI_139608
MESH_C016486	CHEBI_16148
MESH_D000077212	CHEBI_60802
MESH_C032079	CHEBI_37917
MESH_C044646	CHEBI_30278
MESH_C486878	CHEBI_31634
MESH_C012980	CHEBI_42699
MESH_C030864	CHEBI_91078
MESH_C114007	CHEBI_132255
MESH_C542595	CHEBI_76018
MESH_C034245	CHEBI_3474
MESH_C020724	CHEBI_36813
MESH_D008558	CHEBI_28876
MESH_C077776	CHEBI_53244
MESH_D003042	CHEBI_27958
MESH_C072974	CHEBI_53420
MESH_C025087	CHEBI_15550
MESH_C510241	CHEBI_91114
MESH_C059451	CHEBI_31783
MESH_C100127	CHEBI_78591
MESH_C028169	CHEBI_144800
MESH_D012837	CHEBI_9142
MESH_C485333	CHEBI_66899
MESH_C041661	CHEBI_17371
MESH_D000143	CHEBI_37527
MESH_C501244	CHEBI_51338
MESH_C031071	CHEBI_89029
MESH_C034010	CHEBI_15815
MESH_C044540	CHEBI_6097
MESH_C018541	CHEBI_81095
MESH_C079237	CHEBI_86055
MESH_C042788	CHEBI_16904
MESH_D013423	CHEBI_55546
MESH_C545177	CHEBI_71045
MESH_C034527	CHEBI_74903
MESH_D012276	CHEBI_8852
MESH_C055671	CHEBI_63459
MESH_C008176	CHEBI_43907
MESH_C477042	CHEBI_5355
MESH_C027923	CHEBI_58369
MESH_C000712078	CHEBI_167419
MESH_C038546	CHEBI_34047
MESH_D005986	CHEBI_58027
MESH_C000629393	CHEBI_5885
MESH_C058833	CHEBI_55552
MESH_C000978	CHEBI_4581
MESH_C025578	CHEBI_58415
MESH_C000611318	CHEBI_17224
MESH_C007040	CHEBI_16290
MESH_C576116	CHEBI_167893
MESH_C118580	CHEBI_134750
MESH_C033592	CHEBI_85867
MESH_C006712	CHEBI_38454
MESH_C020905	CHEBI_75430
MESH_D014238	CHEBI_30956
MESH_C034005	CHEBI_37610
MESH_C116328	CHEBI_8881
MESH_D006139	CHEBI_28591
MESH_D011099	CHEBI_53373
MESH_C028694	CHEBI_73001
MESH_C082893	CHEBI_17721
MESH_C086538	CHEBI_40071
MESH_C574093	CHEBI_65480
MESH_C007633	CHEBI_4867
MESH_C008157	CHEBI_32325
MESH_C018479	CHEBI_3433
MESH_C106792	CHEBI_28485
MESH_D007810	CHEBI_16521
MESH_D014403	CHEBI_9774
MESH_C497701	CHEBI_34332
MESH_C009503	CHEBI_10589
MESH_C102817	CHEBI_32300
MESH_D018377	CHEBI_35942
MESH_C033434	CHEBI_36160
MESH_D010416	CHEBI_17642
MESH_D009655	CHEBI_17134
MESH_C037760	CHEBI_41967
MESH_D016209	CHEBI_138181
MESH_C489897	CHEBI_66484
MESH_C018361	CHEBI_53076
MESH_C038262	CHEBI_166852
MESH_D011091	CHEBI_60160
MESH_C050642	CHEBI_17435
MESH_C015167	CHEBI_29803
MESH_C031244	CHEBI_2733
MESH_C006757	CHEBI_1784
MESH_C009558	CHEBI_17228
MESH_C436972	CHEBI_50302
MESH_C009733	CHEBI_16413
MESH_D003902	CHEBI_27780
MESH_C035320	CHEBI_64464
MESH_C022144	CHEBI_141438
MESH_C042487	CHEBI_65127
MESH_D012964	CHEBI_26708
MESH_C049991	CHEBI_75306
MESH_D005100	CHEBI_77035
MESH_D009405	CHEBI_33387
MESH_C027891	CHEBI_75034
MESH_D048271	CHEBI_16261
MESH_C007288	CHEBI_27373
MESH_C517455	CHEBI_29390
MESH_C092562	CHEBI_74790
MESH_C000595706	CHEBI_90942
MESH_D000002	CHEBI_38954
MESH_D000069449	CHEBI_48390
MESH_D006916	CHEBI_28171
MESH_C532593	CHEBI_32902
MESH_C449040	CHEBI_31850
MESH_C056400	CHEBI_34870
MESH_C060286	CHEBI_87084
MESH_C100065	CHEBI_135787
MESH_C000632389	CHEBI_27709
MESH_C006866	CHEBI_50724
MESH_C024732	CHEBI_51637
MESH_D002245	CHEBI_16526
MESH_C028610	CHEBI_5070
MESH_C574412	CHEBI_31667
MESH_C430524	CHEBI_27401
MESH_D003570	CHEBI_17677
MESH_C017263	CHEBI_15955
MESH_C014773	CHEBI_8413
MESH_C007368	CHEBI_91087
MESH_D002122	CHEBI_86158
MESH_D015068	CHEBI_19168
MESH_C013084	CHEBI_60239
MESH_C043178	CHEBI_153119
MESH_C009651	CHEBI_9966
MESH_C476093	CHEBI_137045
MESH_D013797	CHEBI_9519
MESH_C454646	CHEBI_9631
MESH_D013765	CHEBI_28770
MESH_C099680	CHEBI_53248
MESH_D016316	CHEBI_5558
MESH_C118657	CHEBI_34654
MESH_C006538	CHEBI_38048
MESH_C454064	CHEBI_39440
MESH_C102609	CHEBI_2622
MESH_D000658	CHEBI_2676
MESH_C004658	CHEBI_20331
MESH_C001654	CHEBI_5834
MESH_D014443	CHEBI_18186
MESH_C006678	CHEBI_41213
MESH_C052045	CHEBI_50884
MESH_C008340	CHEBI_75704
MESH_C026486	CHEBI_35299
MESH_C032396	CHEBI_84849
MESH_C017633	CHEBI_145110
MESH_C069693	CHEBI_38957
MESH_D014151	CHEBI_35474
MESH_D000080084	CHEBI_64068
MESH_C011309	CHEBI_6918
MESH_D006147	CHEBI_16235
MESH_D058916	CHEBI_63957
MESH_C050641	CHEBI_59354
MESH_D005437	CHEBI_5100
MESH_C016986	CHEBI_134252
MESH_C059794	CHEBI_2931
MESH_C032742	CHEBI_9682
MESH_C518537	CHEBI_6584
MESH_C424504	CHEBI_8234
MESH_C025698	CHEBI_135934
MESH_C532252	CHEBI_178196
MESH_D002336	CHEBI_15727
MESH_C034546	CHEBI_138415
MESH_D013390	CHEBI_45652
MESH_C516746	CHEBI_69040
MESH_C058180	CHEBI_60889
MESH_D005456	CHEBI_51121
MESH_C036245	CHEBI_137310
MESH_C493367	CHEBI_69022
MESH_C100698	CHEBI_72767
MESH_D015737	CHEBI_76919
MESH_C026927	CHEBI_77837
MESH_D013722	CHEBI_9444
MESH_D011224	CHEBI_8364
MESH_C000615306	CHEBI_37978
MESH_C005472	CHEBI_31531
MESH_D009943	CHEBI_25710
MESH_C100289	CHEBI_31947
MESH_C073510	CHEBI_2828
MESH_D002710	CHEBI_3614
MESH_D013747	CHEBI_9467
MESH_C078626	CHEBI_39427
MESH_C473966	CHEBI_60743
MESH_D018696	CHEBI_63726
MESH_D002260	CHEBI_3403
MESH_D001241	CHEBI_15365
MESH_C115584	CHEBI_34780
MESH_C003328	CHEBI_1230
MESH_C003900	CHEBI_135318
MESH_C000614963	CHEBI_52636
MESH_C015922	CHEBI_5707
MESH_C015810	CHEBI_29109
MESH_C044587	CHEBI_33086
MESH_C006707	CHEBI_34560
MESH_C017107	CHEBI_102485
MESH_C017161	CHEBI_74631
MESH_C120400	CHEBI_33007
MESH_C044289	CHEBI_17448
MESH_C007391	CHEBI_46784
MESH_C009722	CHEBI_143078
MESH_C005331	CHEBI_4109
MESH_C048172	CHEBI_5720
MESH_C022181	CHEBI_15436
MESH_C004276	CHEBI_73849
MESH_C109691	CHEBI_62968
MESH_C005231	CHEBI_16007
MESH_D004083	CHEBI_86570
MESH_D007912	CHEBI_31770
MESH_C000595883	CHEBI_5580
MESH_C082179	CHEBI_133365
MESH_C048181	CHEBI_88305
MESH_C008838	CHEBI_34917
MESH_C031327	CHEBI_223316
MESH_C105791	CHEBI_32135
MESH_C023699	CHEBI_88719
MESH_C008412	CHEBI_89728
MESH_C551265	CHEBI_77138
MESH_C502266	CHEBI_61577
MESH_C000622038	CHEBI_144096
MESH_D003539	CHEBI_74631
MESH_C529354	CHEBI_145651
MESH_C000633780	CHEBI_87422
MESH_C069280	CHEBI_142391
MESH_C405923	CHEBI_32283
MESH_C019466	CHEBI_15410
MESH_C546624	CHEBI_91329
MESH_D018927	CHEBI_65023
MESH_D000078622	CHEBI_33284
MESH_C011080	CHEBI_61500
MESH_C001478	CHEBI_17660
MESH_C031819	CHEBI_18157
MESH_D013644	CHEBI_50562
MESH_C011856	CHEBI_87593
MESH_C000615562	CHEBI_52233
MESH_D009279	CHEBI_51270
MESH_D000077235	CHEBI_480999
MESH_C015075	CHEBI_3668
MESH_C114808	CHEBI_75004
MESH_C010654	CHEBI_64098
MESH_C066730	CHEBI_53229
MESH_C034828	CHEBI_139558
MESH_D005665	CHEBI_47426
MESH_C026995	CHEBI_75192
MESH_C478783	CHEBI_91185
MESH_C531958	CHEBI_85994
MESH_C061026	CHEBI_7635
MESH_D008653	CHEBI_6780
MESH_D009270	CHEBI_7459
MESH_C000627630	CHEBI_145430
MESH_C059896	CHEBI_50381
MESH_C001182	CHEBI_38665
MESH_C106479	CHEBI_60069
MESH_C043374	CHEBI_34323
MESH_C034388	CHEBI_83348
MESH_C056622	CHEBI_4787
MESH_D015946	CHEBI_28534
MESH_C058815	CHEBI_47322
MESH_C052561	CHEBI_64053
MESH_D000077715	CHEBI_31897
MESH_C047554	CHEBI_53450
MESH_C068220	CHEBI_48581
MESH_D009428	CHEBI_7528
MESH_C005734	CHEBI_31319
MESH_C018824	CHEBI_62947
MESH_C010243	CHEBI_72568
MESH_C099813	CHEBI_64206
MESH_C095653	CHEBI_64044
MESH_C037268	CHEBI_3656
MESH_D016651	CHEBI_6504
MESH_D052998	CHEBI_48041
MESH_C076569	CHEBI_17785
MESH_C037689	CHEBI_28179
MESH_C017006	CHEBI_87477
MESH_C105195	CHEBI_34235
MESH_C025723	CHEBI_136600
MESH_C040048	CHEBI_16433
MESH_D015049	CHEBI_35053
MESH_D011886	CHEBI_33314
MESH_D006213	CHEBI_35499
MESH_C015559	CHEBI_53050
MESH_D006145	CHEBI_5557
MESH_C036837	CHEBI_2340
MESH_D002719	CHEBI_92875
MESH_D016713	CHEBI_64195
MESH_D004132	CHEBI_34703
MESH_C026090	CHEBI_53479
MESH_D004441	CHEBI_16587
MESH_D001224	CHEBI_22660
MESH_C561123	CHEBI_34361
MESH_C064684	CHEBI_28780
MESH_C111298	CHEBI_16159
MESH_C020776	CHEBI_6951
MESH_D011738	CHEBI_6762
MESH_C082323	CHEBI_15484
MESH_C013905	CHEBI_141550
MESH_C001792	CHEBI_7037
MESH_C000588862	CHEBI_53386
MESH_C117711	CHEBI_66951
MESH_C035076	CHEBI_15391
MESH_C020283	CHEBI_28123
MESH_D014885	CHEBI_73702
MESH_C030820	CHEBI_16765
MESH_C109487	CHEBI_139334
MESH_D007528	CHEBI_6005
MESH_C003377	CHEBI_17948
MESH_D013309	CHEBI_26789
MESH_D026603	CHEBI_17364
MESH_D000932	CHEBI_50919
MESH_C523110	CHEBI_15535
MESH_C038361	CHEBI_73531
MESH_C039879	CHEBI_58372
MESH_C047385	CHEBI_33501
MESH_D013012	CHEBI_30911
MESH_C042067	CHEBI_70760
MESH_C534313	CHEBI_179046
MESH_D004837	CHEBI_28918
MESH_C011378	CHEBI_37519
MESH_C074463	CHEBI_78335
MESH_C026113	CHEBI_68455
MESH_C447289	CHEBI_4918
MESH_C039859	CHEBI_8778
MESH_C021112	CHEBI_28410
MESH_D014316	CHEBI_29304
MESH_C523582	CHEBI_9522
MESH_C007170	CHEBI_51889
MESH_C035752	CHEBI_17044
MESH_C022069	CHEBI_18402
MESH_C561094	CHEBI_67108
MESH_C557580	CHEBI_33015
MESH_C095178	CHEBI_42549
MESH_C121552	CHEBI_3365
MESH_D011165	CHEBI_36321
MESH_D003606	CHEBI_4305
MESH_C012655	CHEBI_44445
MESH_C582189	CHEBI_20450
MESH_C000607138	CHEBI_176649
MESH_C020755	CHEBI_53459
MESH_C062700	CHEBI_10083
MESH_C009554	CHEBI_41550
MESH_C008390	CHEBI_49017
MESH_C053956	CHEBI_30321
MESH_C026137	CHEBI_76987
MESH_C011533	CHEBI_53583
MESH_C473256	CHEBI_60607
MESH_D007555	CHEBI_55373
MESH_C557039	CHEBI_90994
MESH_D018120	CHEBI_5062
MESH_C055781	CHEBI_69444
MESH_C028143	CHEBI_52222
MESH_C083764	CHEBI_52449
MESH_C002374	CHEBI_76252
MESH_C101048	CHEBI_132152
MESH_D001285	CHEBI_48882
MESH_C028893	CHEBI_8987
MESH_C100028	CHEBI_21858
MESH_C009344	CHEBI_15833
MESH_C030218	CHEBI_7
MESH_C109846	CHEBI_53343
MESH_D005013	CHEBI_60355
MESH_C005282	CHEBI_16536
MESH_D019856	CHEBI_57603
MESH_C038794	CHEBI_19799
MESH_C000628157	CHEBI_79053
MESH_C419346	CHEBI_179968
MESH_C025208	CHEBI_85289
MESH_C017339	CHEBI_5387
MESH_C090179	CHEBI_40583
MESH_C094160	CHEBI_29675
MESH_D000420	CHEBI_8746
MESH_D006569	CHEBI_61606
MESH_D002164	CHEBI_15396
MESH_C575995	CHEBI_36496
MESH_D008345	CHEBI_18291
MESH_D019297	CHEBI_42017
MESH_D017670	CHEBI_26712
MESH_C008154	CHEBI_52698
MESH_D003545	CHEBI_32740
MESH_C518399	CHEBI_132079
MESH_C496852	CHEBI_48584
MESH_C085514	CHEBI_10043
MESH_C000631509	CHEBI_156361
MESH_C047347	CHEBI_29702
MESH_C000610327	CHEBI_89255
MESH_C030517	CHEBI_25461
MESH_C035289	CHEBI_51066
MESH_D014700	CHEBI_9948
MESH_C012186	CHEBI_15932
MESH_C018669	CHEBI_10577
MESH_C036692	CHEBI_32643
MESH_C494910	CHEBI_72305
MESH_C015376	CHEBI_90252
MESH_C019133	CHEBI_34328
MESH_C000615515	CHEBI_135936
MESH_C019286	CHEBI_89
MESH_C018971	CHEBI_17820
MESH_D003853	CHEBI_23636
MESH_D016314	CHEBI_4901
MESH_C111588	CHEBI_6066
MESH_C023538	CHEBI_8824
MESH_C000609685	CHEBI_173120
MESH_C059924	CHEBI_18311
MESH_D000069580	CHEBI_51230
MESH_C044335	CHEBI_90425
MESH_C114722	CHEBI_29107
MESH_C087466	CHEBI_51460
MESH_C005550	CHEBI_16666
MESH_C555161	CHEBI_6593
MESH_C023392	CHEBI_34564
MESH_D008939	CHEBI_6954
MESH_C000609805	CHEBI_141565
MESH_C047766	CHEBI_553827
MESH_D001894	CHEBI_50986
MESH_C009338	CHEBI_16265
MESH_C076818	CHEBI_29269
MESH_C006231	CHEBI_31412
MESH_D012701	CHEBI_28790
MESH_C059903	CHEBI_34338
MESH_D015289	CHEBI_25029
MESH_D001377	CHEBI_74846
MESH_C042958	CHEBI_32355
MESH_C510888	CHEBI_17272
MESH_D020927	CHEBI_4466
MESH_D004308	CHEBI_36798
MESH_C052866	CHEBI_3009
MESH_C025390	CHEBI_89886
MESH_C492921	CHEBI_50281
MESH_C007674	CHEBI_82956
MESH_C027005	CHEBI_132149
MESH_D013012	CHEBI_17924
MESH_C029285	CHEBI_134844
MESH_D005032	CHEBI_31578
MESH_C023844	CHEBI_63043
MESH_C009608	CHEBI_84607
MESH_C024671	CHEBI_53498
MESH_C013585	CHEBI_15694
MESH_C549647	CHEBI_82700
MESH_C036866	CHEBI_32106
MESH_D008353	CHEBI_29864
MESH_C023825	CHEBI_6599
MESH_C120690	CHEBI_132169
MESH_C048271	CHEBI_11986
MESH_C025965	CHEBI_46681
MESH_D007294	CHEBI_27372
MESH_C001245	CHEBI_32771
MESH_D000077583	CHEBI_8713
MESH_C006811	CHEBI_17194
MESH_C014096	CHEBI_104120
MESH_C012325	CHEBI_32541
MESH_C004809	CHEBI_128769
MESH_C031130	CHEBI_75801
MESH_C011566	CHEBI_46916
MESH_D010269	CHEBI_34905
MESH_C018991	CHEBI_61343
MESH_C034280	CHEBI_36716
MESH_C013111	CHEBI_49033
MESH_C055442	CHEBI_15581
MESH_C521218	CHEBI_62417
MESH_D001761	CHEBI_3139
MESH_C054176	CHEBI_47454
MESH_C026978	CHEBI_62064
MESH_C443401	CHEBI_66395
MESH_D002807	CHEBI_16137
MESH_C028519	CHEBI_34251
MESH_C018139	CHEBI_136032
MESH_D017962	CHEBI_27432
MESH_C062765	CHEBI_4702
MESH_C493666	CHEBI_38592
MESH_D000167	CHEBI_383703
MESH_C006884	CHEBI_3359
MESH_D065098	CHEBI_48406
MESH_D001246	CHEBI_30415
MESH_C416849	CHEBI_87159
MESH_C041025	CHEBI_16246
MESH_C064577	CHEBI_3958
MESH_D017312	CHEBI_9635
MESH_C022952	CHEBI_36569
MESH_C113296	CHEBI_141449
MESH_C081147	CHEBI_60954
MESH_D012266	CHEBI_33942
MESH_D004876	CHEBI_23943
MESH_D007477	CHEBI_24870
MESH_C011066	CHEBI_15961
MESH_C009244	CHEBI_9119
MESH_C042932	CHEBI_5158
