Protein.proID	Catalyst.chebiID
PR_Q9UQ88	CHEBI_15378
PR_Q9UQ88	CHEBI_30616
PR_Q9UQ88	CHEBI_61977
PR_Q9UQ88	CHEBI_83421
PR_Q9UQ88	CHEBI_30013
PR_Q9UQ88	CHEBI_456216
PR_Q9UQ88	CHEBI_29999
PR_Q14004	CHEBI_15378
PR_Q14004	CHEBI_68546
PR_Q14004	CHEBI_43176
PR_Q14004	CHEBI_30616
PR_Q14004	CHEBI_61977
PR_Q14004	CHEBI_83421
PR_Q14004	CHEBI_30013
PR_Q14004	CHEBI_456216
PR_Q14004	CHEBI_29999
PR_P21964	CHEBI_57856
PR_P21964	CHEBI_1156
PR_P21964	CHEBI_1189
PR_P21964	CHEBI_28744
PR_P21964	CHEBI_134251
PR_P21964	CHEBI_59789
PR_P21964	CHEBI_136975
PR_P21964	CHEBI_136972
PR_P21964	CHEBI_15378
PR_P21964	CHEBI_87602
PR_P21964	CHEBI_89268
PR_P21964	CHEBI_136980
PR_P21964	CHEBI_28955
PR_P21964	CHEBI_62845
PR_P21964	CHEBI_33566
PR_Q9Y2S2	CHEBI_15378
PR_Q9Y2S2	CHEBI_57540
PR_Q9Y2S2	CHEBI_57655
PR_Q9Y2S2	CHEBI_57945
PR_Q9Y2S2	CHEBI_13115
PR_P00395	CHEBI_15377
PR_P00395	CHEBI_15378
PR_P00395	CHEBI_15379
PR_P00395	CHEBI_29033
PR_P00395	CHEBI_29034
PR_Q9NVP1	CHEBI_15377
PR_Q9NVP1	CHEBI_15378
PR_Q9NVP1	CHEBI_43474
PR_Q9NVP1	CHEBI_30616
PR_Q9NVP1	CHEBI_456216
PR_Q7L2E3	CHEBI_15377
PR_Q7L2E3	CHEBI_15378
PR_Q7L2E3	CHEBI_43474
PR_Q7L2E3	CHEBI_30616
PR_Q7L2E3	CHEBI_456216
PR_Q96C10	CHEBI_15377
PR_Q96C10	CHEBI_15378
PR_Q96C10	CHEBI_43474
PR_Q96C10	CHEBI_30616
PR_Q96C10	CHEBI_456216
PR_Q13115	CHEBI_15377
PR_Q13115	CHEBI_43474
PR_Q13115	CHEBI_61977
PR_Q13115	CHEBI_46858
PR_Q13115	CHEBI_83421
PR_Q13115	CHEBI_82620
PR_Q13115	CHEBI_30013
PR_Q13115	CHEBI_29999
PR_Q9UQL6	CHEBI_15377
PR_Q9UQL6	CHEBI_29969
PR_Q9UQL6	CHEBI_30089
PR_Q9UQL6	CHEBI_61930
PR_Q9H2X6	CHEBI_15378
PR_Q9H2X6	CHEBI_30616
PR_Q9H2X6	CHEBI_61977
PR_Q9H2X6	CHEBI_83421
PR_Q9H2X6	CHEBI_30013
PR_Q9H2X6	CHEBI_456216
PR_Q9H2X6	CHEBI_29999
PR_Q8NFD2	CHEBI_15378
PR_Q8NFD2	CHEBI_30616
PR_Q8NFD2	CHEBI_61977
PR_Q8NFD2	CHEBI_83421
PR_Q8NFD2	CHEBI_30013
PR_Q8NFD2	CHEBI_456216
PR_Q8NFD2	CHEBI_29999
PR_P05023	CHEBI_15377
PR_P05023	CHEBI_15378
PR_P05023	CHEBI_43474
PR_P05023	CHEBI_30616
PR_P05023	CHEBI_29101
PR_P05023	CHEBI_456216
PR_P05023	CHEBI_29103
PR_P43166	CHEBI_15377
PR_P43166	CHEBI_15378
PR_P43166	CHEBI_17544
PR_P43166	CHEBI_16526
PR_O95992	CHEBI_16113
PR_O95992	CHEBI_42977
PR_O95992	CHEBI_15377
PR_O95992	CHEBI_15378
PR_O95992	CHEBI_15379
PR_O95992	CHEBI_57783
PR_O95992	CHEBI_13193
PR_O95992	CHEBI_17499
PR_O95992	CHEBI_58349
PR_Q8TDX6	CHEBI_15378
PR_Q8TDX6	CHEBI_67138
PR_Q8TDX6	CHEBI_132105
PR_Q8TDX6	CHEBI_132093
PR_Q8TDX6	CHEBI_58223
PR_P20813	CHEBI_58210
PR_P20813	CHEBI_17347
PR_P20813	CHEBI_1156
PR_P20813	CHEBI_28744
PR_P20813	CHEBI_2700
PR_P20813	CHEBI_90956
PR_P20813	CHEBI_17263
PR_P20813	CHEBI_15377
PR_P20813	CHEBI_57618
PR_P20813	CHEBI_15378
PR_P20813	CHEBI_83027
PR_P20813	CHEBI_15379
PR_P20813	CHEBI_16469
PR_P20813	CHEBI_80788
PR_P20813	CHEBI_136990
PR_P20813	CHEBI_34172
PR_P20813	CHEBI_136991
PR_P20813	CHEBI_136989
PR_P51589	CHEBI_131970
PR_P51589	CHEBI_58562
PR_P51589	CHEBI_131969
PR_P51589	CHEBI_131974
PR_P51589	CHEBI_131975
PR_P51589	CHEBI_32395
PR_P51589	CHEBI_15377
PR_P51589	CHEBI_57618
PR_P51589	CHEBI_15378
PR_P51589	CHEBI_15379
PR_P51589	CHEBI_140182
PR_P51589	CHEBI_136410
PR_P51589	CHEBI_16664
PR_P51589	CHEBI_77016
PR_P51589	CHEBI_136411
PR_P51589	CHEBI_131992
PR_P51589	CHEBI_76635
PR_P51589	CHEBI_76634
PR_P51589	CHEBI_58210
PR_P51589	CHEBI_75235
PR_P51589	CHEBI_35812
PR_P51589	CHEBI_77092
PR_P51589	CHEBI_57446
PR_P51589	CHEBI_137320
PR_P51589	CHEBI_131964
PR_P51589	CHEBI_131965
PR_P51589	CHEBI_16959
PR_P98187	CHEBI_137987
PR_P98187	CHEBI_32395
PR_P98187	CHEBI_15377
PR_P98187	CHEBI_57618
PR_P98187	CHEBI_15378
PR_P98187	CHEBI_15379
PR_P98187	CHEBI_142491
PR_P98187	CHEBI_77016
PR_P98187	CHEBI_30879
PR_P98187	CHEBI_58210
PR_P98187	CHEBI_90790
PR_P98187	CHEBI_90793
PR_P98187	CHEBI_133931
PR_P98187	CHEBI_77224
PR_P98187	CHEBI_77226
PR_P98187	CHEBI_90797
PR_P98187	CHEBI_133934
PR_P98187	CHEBI_133935
PR_P98187	CHEBI_133932
PR_P98187	CHEBI_133933
PR_P98187	CHEBI_90801
PR_P98187	CHEBI_133938
PR_P98187	CHEBI_133939
PR_P98187	CHEBI_133936
PR_P98187	CHEBI_133937
PR_P98187	CHEBI_57403
PR_P98187	CHEBI_57405
PR_Q96GQ7	CHEBI_15377
PR_Q96GQ7	CHEBI_15378
PR_Q96GQ7	CHEBI_43474
PR_Q96GQ7	CHEBI_30616
PR_Q96GQ7	CHEBI_456216
PR_Q7L014	CHEBI_15377
PR_Q7L014	CHEBI_15378
PR_Q7L014	CHEBI_43474
PR_Q7L014	CHEBI_30616
PR_Q7L014	CHEBI_456216
PR_P49448	CHEBI_15377
PR_P49448	CHEBI_29985
PR_P49448	CHEBI_15378
PR_P49448	CHEBI_57540
PR_P49448	CHEBI_57783
PR_P49448	CHEBI_57945
PR_P49448	CHEBI_16810
PR_P49448	CHEBI_28938
PR_P49448	CHEBI_58349
PR_Q15125	CHEBI_17168
PR_Q15125	CHEBI_16608
PR_Q15125	CHEBI_16290
PR_Q15125	CHEBI_18252
PR_O43781	CHEBI_15378
PR_O43781	CHEBI_30616
PR_O43781	CHEBI_61977
PR_O43781	CHEBI_46858
PR_O43781	CHEBI_83421
PR_O43781	CHEBI_30013
PR_O43781	CHEBI_82620
PR_O43781	CHEBI_456216
PR_O43781	CHEBI_29999
PR_Q99956	CHEBI_15377
PR_Q99956	CHEBI_43474
PR_Q99956	CHEBI_61977
PR_Q99956	CHEBI_46858
PR_Q99956	CHEBI_83421
PR_Q99956	CHEBI_82620
PR_Q99956	CHEBI_30013
PR_Q99956	CHEBI_29999
PR_P48506	CHEBI_29985
PR_P48506	CHEBI_15378
PR_P48506	CHEBI_43474
PR_P48506	CHEBI_35235
PR_P48506	CHEBI_30616
PR_P48506	CHEBI_58173
PR_P48506	CHEBI_456216
PR_Q9H222	CHEBI_16113
PR_Q9H222	CHEBI_15377
PR_Q9H222	CHEBI_15378
PR_Q9H222	CHEBI_43474
PR_Q9H222	CHEBI_30616
PR_Q9H222	CHEBI_27693
PR_Q9H222	CHEBI_456216
PR_Q9NUN7	CHEBI_31488
PR_Q9NUN7	CHEBI_28868
PR_Q9NUN7	CHEBI_85285
PR_Q9NUN7	CHEBI_85284
PR_Q9NUN7	CHEBI_85286
PR_Q9NUN7	CHEBI_30823
PR_Q9NUN7	CHEBI_32426
PR_Q9NUN7	CHEBI_32395
PR_Q9NUN7	CHEBI_77996
PR_Q9NUN7	CHEBI_85198
PR_Q9NUN7	CHEBI_15377
PR_Q9NUN7	CHEBI_74100
PR_Q9NUN7	CHEBI_85204
PR_Q9NUN7	CHEBI_85207
PR_Q9NUN7	CHEBI_85206
PR_Q9NUN7	CHEBI_57817
PR_Q9NUN7	CHEBI_64124
PR_Q9NUN7	CHEBI_57756
PR_Q9NUN7	CHEBI_31998
PR_Q9NUN7	CHEBI_52639
PR_P05062	CHEBI_59776
PR_P05062	CHEBI_32966
PR_P05062	CHEBI_57642
PR_P00326	CHEBI_35681
PR_P00326	CHEBI_15378
PR_P00326	CHEBI_57540
PR_P00326	CHEBI_15734
PR_P00326	CHEBI_17478
PR_P00326	CHEBI_57945
PR_P00326	CHEBI_17087
PR_O14965	CHEBI_15378
PR_O14965	CHEBI_30616
PR_O14965	CHEBI_61977
PR_O14965	CHEBI_83421
PR_O14965	CHEBI_30013
PR_O14965	CHEBI_456216
PR_O14965	CHEBI_29999
PR_Q13705	CHEBI_15378
PR_Q13705	CHEBI_30616
PR_Q13705	CHEBI_61977
PR_Q13705	CHEBI_83421
PR_Q13705	CHEBI_30013
PR_Q13705	CHEBI_456216
PR_Q13705	CHEBI_29999
PR_P51451	CHEBI_15378
PR_P51451	CHEBI_30616
PR_P51451	CHEBI_46858
PR_P51451	CHEBI_82620
PR_P51451	CHEBI_456216
PR_P36894	CHEBI_15378
PR_P36894	CHEBI_30616
PR_P36894	CHEBI_61977
PR_P36894	CHEBI_83421
PR_P36894	CHEBI_30013
PR_P36894	CHEBI_456216
PR_P36894	CHEBI_29999
PR_Q9UBX8	CHEBI_22801
PR_Q9UBX8	CHEBI_15378
PR_Q9UBX8	CHEBI_66914
PR_Q9UBX8	CHEBI_17950
PR_Q9UBX8	CHEBI_58223
PR_Q8N1Q1	CHEBI_15377
PR_Q8N1Q1	CHEBI_15378
PR_Q8N1Q1	CHEBI_17544
PR_Q8N1Q1	CHEBI_16526
PR_Q9Y232	CHEBI_15377
PR_Q9Y232	CHEBI_78611
PR_Q9Y232	CHEBI_57332
PR_Q9NRB3	CHEBI_15378
PR_Q9NRB3	CHEBI_58339
PR_Q9NRB3	CHEBI_57652
PR_Q9NRB3	CHEBI_58422
PR_Q9NRB3	CHEBI_58343
PR_P05177	CHEBI_58562
PR_P05177	CHEBI_57410
PR_P05177	CHEBI_1156
PR_P05177	CHEBI_28744
PR_P05177	CHEBI_136522
PR_P05177	CHEBI_32395
PR_P05177	CHEBI_136524
PR_P05177	CHEBI_15377
PR_P05177	CHEBI_57618
PR_P05177	CHEBI_15378
PR_P05177	CHEBI_76627
PR_P05177	CHEBI_15379
PR_P05177	CHEBI_16469
PR_P05177	CHEBI_136410
PR_P05177	CHEBI_142491
PR_P05177	CHEBI_77016
PR_P05177	CHEBI_35291
PR_P05177	CHEBI_76634
PR_P05177	CHEBI_90781
PR_P05177	CHEBI_75231
PR_P05177	CHEBI_30879
PR_P05177	CHEBI_42977
PR_P05177	CHEBI_58210
PR_P05177	CHEBI_57444
PR_P05177	CHEBI_30245
PR_P05177	CHEBI_57446
PR_P05177	CHEBI_17898
PR_P05177	CHEBI_57450
PR_P05177	CHEBI_17263
PR_P05177	CHEBI_16113
PR_P05177	CHEBI_87602
PR_P05177	CHEBI_17336
PR_P05177	CHEBI_57466
PR_P05177	CHEBI_62845
PR_P05177	CHEBI_131964
PR_P05177	CHEBI_65342
PR_P05177	CHEBI_131965
PR_P00414	CHEBI_15377
PR_P00414	CHEBI_15378
PR_P00414	CHEBI_15379
PR_P00414	CHEBI_29033
PR_P00414	CHEBI_29034
PR_P24462	CHEBI_134178
PR_P24462	CHEBI_58210
PR_P24462	CHEBI_17347
PR_P24462	CHEBI_1156
PR_P24462	CHEBI_776
PR_P24462	CHEBI_28744
PR_P24462	CHEBI_34477
PR_P24462	CHEBI_17263
PR_P24462	CHEBI_16784
PR_P24462	CHEBI_15377
PR_P24462	CHEBI_28689
PR_P24462	CHEBI_57905
PR_P24462	CHEBI_57618
PR_P24462	CHEBI_15378
PR_P24462	CHEBI_15379
PR_P24462	CHEBI_87538
PR_P24462	CHEBI_87602
PR_P24462	CHEBI_16469
PR_P24462	CHEBI_139258
PR_P24462	CHEBI_142491
PR_P24462	CHEBI_27771
PR_P24462	CHEBI_35291
PR_P24462	CHEBI_30879
PR_Q9NXB9	CHEBI_73857
PR_Q9NXB9	CHEBI_73856
PR_Q9NXB9	CHEBI_90725
PR_Q9NXB9	CHEBI_73863
PR_Q9NXB9	CHEBI_57287
PR_Q9NXB9	CHEBI_73862
PR_Q9NXB9	CHEBI_57384
PR_Q9NXB9	CHEBI_16526
PR_Q9NXB9	CHEBI_73871
PR_Q9NXB9	CHEBI_73870
PR_Q9NXB9	CHEBI_90736
PR_Q9NXB9	CHEBI_15378
PR_Q9NXB9	CHEBI_57368
PR_Q9NXB9	CHEBI_73852
PR_O60760	CHEBI_17792
PR_O60760	CHEBI_15378
PR_O60760	CHEBI_57925
PR_O60760	CHEBI_133979
PR_O60760	CHEBI_16042
PR_O60760	CHEBI_90779
PR_O60760	CHEBI_57405
PR_O60760	CHEBI_57406
PR_O60760	CHEBI_85166
PR_P52789	CHEBI_4194
PR_P52789	CHEBI_15378
PR_P52789	CHEBI_61527
PR_P52789	CHEBI_4167
PR_P52789	CHEBI_30616
PR_P52789	CHEBI_37721
PR_P52789	CHEBI_61548
PR_P52789	CHEBI_456216
PR_P52789	CHEBI_61567
PR_Q9Y6A2	CHEBI_17026
PR_Q9Y6A2	CHEBI_17347
PR_Q9Y6A2	CHEBI_34310
PR_Q9Y6A2	CHEBI_86087
PR_Q9Y6A2	CHEBI_37640
PR_Q9Y6A2	CHEBI_17737
PR_Q9Y6A2	CHEBI_15377
PR_Q9Y6A2	CHEBI_57618
PR_Q9Y6A2	CHEBI_15378
PR_Q9Y6A2	CHEBI_83027
PR_Q9Y6A2	CHEBI_15379
PR_Q9Y6A2	CHEBI_85778
PR_Q9Y6A2	CHEBI_86165
PR_Q9Y6A2	CHEBI_137687
PR_Q9Y6A2	CHEBI_17500
PR_Q9Y6A2	CHEBI_17759
PR_Q9Y6A2	CHEBI_137053
PR_Q9Y6A2	CHEBI_41633
PR_Q9Y6A2	CHEBI_58210
PR_Q9Y6A2	CHEBI_137057
PR_Q9Y6A2	CHEBI_17252
PR_Q9Y6A2	CHEBI_137061
PR_Q9Y6A2	CHEBI_86570
PR_Q9Y6A2	CHEBI_34477
PR_Q9Y6A2	CHEBI_16113
PR_Q9Y6A2	CHEBI_86074
PR_Q9Y6A2	CHEBI_86013
PR_P33260	CHEBI_134178
PR_P33260	CHEBI_15377
PR_P33260	CHEBI_57618
PR_P33260	CHEBI_15378
PR_P33260	CHEBI_58210
PR_P33260	CHEBI_15379
PR_P33260	CHEBI_142491
PR_P33260	CHEBI_35291
PR_P33260	CHEBI_30879
PR_P49366	CHEBI_82657
PR_P49366	CHEBI_29969
PR_P49366	CHEBI_57834
PR_P49366	CHEBI_57484
PR_Q16760	CHEBI_58608
PR_Q16760	CHEBI_75728
PR_Q16760	CHEBI_15378
PR_Q16760	CHEBI_77091
PR_Q16760	CHEBI_74546
PR_Q16760	CHEBI_17815
PR_Q16760	CHEBI_30616
PR_Q16760	CHEBI_52333
PR_Q16760	CHEBI_456216
PR_Q9UBC3	CHEBI_57856
PR_Q9UBC3	CHEBI_15378
PR_Q9UBC3	CHEBI_85452
PR_Q9UBC3	CHEBI_59789
PR_Q9UBC3	CHEBI_85454
PR_Q9H0C8	CHEBI_15377
PR_Q9H0C8	CHEBI_43474
PR_Q9H0C8	CHEBI_61977
PR_Q9H0C8	CHEBI_83421
PR_Q9H0C8	CHEBI_30013
PR_Q9H0C8	CHEBI_29999
PR_Q14164	CHEBI_15378
PR_Q14164	CHEBI_30616
PR_Q14164	CHEBI_83421
PR_Q14164	CHEBI_456216
PR_Q14164	CHEBI_29999
PR_O15111	CHEBI_15378
PR_O15111	CHEBI_30616
PR_O15111	CHEBI_83421
PR_O15111	CHEBI_456216
PR_O15111	CHEBI_29999
PR_O43148	CHEBI_57856
PR_O43148	CHEBI_167617
PR_O43148	CHEBI_59789
PR_O43148	CHEBI_156461
PR_O14920	CHEBI_15378
PR_O14920	CHEBI_30616
PR_O14920	CHEBI_61977
PR_O14920	CHEBI_83421
PR_O14920	CHEBI_30013
PR_O14920	CHEBI_456216
PR_O14920	CHEBI_29999
PR_P40925	CHEBI_15378
PR_P40925	CHEBI_57540
PR_P40925	CHEBI_16452
PR_P40925	CHEBI_15589
PR_P40925	CHEBI_58023
PR_P40925	CHEBI_57945
PR_P40925	CHEBI_57647
PR_Q14566	CHEBI_15377
PR_Q14566	CHEBI_15378
PR_Q14566	CHEBI_43474
PR_Q14566	CHEBI_30616
PR_Q14566	CHEBI_456216
PR_P40926	CHEBI_15378
PR_P40926	CHEBI_57540
PR_P40926	CHEBI_16452
PR_P40926	CHEBI_15589
PR_P40926	CHEBI_57945
PR_P33993	CHEBI_15377
PR_P33993	CHEBI_15378
PR_P33993	CHEBI_43474
PR_P33993	CHEBI_30616
PR_P33993	CHEBI_456216
PR_Q9NXL9	CHEBI_15377
PR_Q9NXL9	CHEBI_15378
PR_Q9NXL9	CHEBI_43474
PR_Q9NXL9	CHEBI_30616
PR_Q9NXL9	CHEBI_456216
PR_Q92523	CHEBI_17490
PR_Q92523	CHEBI_57379
PR_Q92523	CHEBI_57287
PR_Q92523	CHEBI_16347
PR_Q9Y5B0	CHEBI_15377
PR_Q9Y5B0	CHEBI_43474
PR_Q9Y5B0	CHEBI_61977
PR_Q9Y5B0	CHEBI_83421
PR_Q9Y5B0	CHEBI_30013
PR_Q9Y5B0	CHEBI_29999
PR_Q9UHI6	CHEBI_15377
PR_Q9UHI6	CHEBI_15378
PR_Q9UHI6	CHEBI_43474
PR_Q9UHI6	CHEBI_30616
PR_Q9UHI6	CHEBI_456216
PR_Q9NUL7	CHEBI_15377
PR_Q9NUL7	CHEBI_15378
PR_Q9NUL7	CHEBI_43474
PR_Q9NUL7	CHEBI_30616
PR_Q9NUL7	CHEBI_456216
PR_Q8IY21	CHEBI_15377
PR_Q8IY21	CHEBI_15378
PR_Q8IY21	CHEBI_43474
PR_Q8IY21	CHEBI_30616
PR_Q8IY21	CHEBI_456216
PR_P17844	CHEBI_15377
PR_P17844	CHEBI_15378
PR_P17844	CHEBI_43474
PR_P17844	CHEBI_30616
PR_P17844	CHEBI_456216
PR_Q14562	CHEBI_15377
PR_Q14562	CHEBI_15378
PR_Q14562	CHEBI_43474
PR_Q14562	CHEBI_30616
PR_Q14562	CHEBI_456216
PR_Q9Y4D2	CHEBI_75457
PR_Q9Y4D2	CHEBI_75456
PR_Q9Y4D2	CHEBI_30823
PR_Q9Y4D2	CHEBI_73990
PR_Q9Y4D2	CHEBI_52392
PR_Q9Y4D2	CHEBI_75913
PR_Q9Y4D2	CHEBI_75914
PR_Q9Y4D2	CHEBI_52333
PR_Q9Y4D2	CHEBI_75728
PR_Q9Y4D2	CHEBI_15377
PR_Q9Y4D2	CHEBI_15378
PR_Q9Y4D2	CHEBI_75449
PR_Q9Y4D2	CHEBI_75448
PR_Q9Y4D2	CHEBI_75450
PR_Q9Y4D2	CHEBI_25629
PR_Q86XF0	CHEBI_15378
PR_Q86XF0	CHEBI_57783
PR_Q86XF0	CHEBI_57451
PR_Q86XF0	CHEBI_57453
PR_Q86XF0	CHEBI_58349
PR_Q8N6M3	CHEBI_132018
PR_Q8N6M3	CHEBI_15377
PR_Q8N6M3	CHEBI_15378
PR_Q8N6M3	CHEBI_57379
PR_Q8N6M3	CHEBI_132023
PR_Q8N6M3	CHEBI_58342
PR_Q8N6M3	CHEBI_58343
PR_Q8N6M3	CHEBI_57368
PR_Q8N6M3	CHEBI_156554
PR_Q8N6M3	CHEBI_57387
PR_Q8N6M3	CHEBI_156553
PR_P09769	CHEBI_15378
PR_P09769	CHEBI_30616
PR_P09769	CHEBI_46858
PR_P09769	CHEBI_82620
PR_P09769	CHEBI_456216
PR_P49327	CHEBI_78464
PR_P49327	CHEBI_78467
PR_P49327	CHEBI_78466
PR_P49327	CHEBI_78469
PR_P49327	CHEBI_78468
PR_P49327	CHEBI_78470
PR_P49327	CHEBI_78473
PR_P49327	CHEBI_78472
PR_P49327	CHEBI_78475
PR_P49327	CHEBI_78474
PR_P49327	CHEBI_78477
PR_P49327	CHEBI_16526
PR_P49327	CHEBI_78478
PR_P49327	CHEBI_78481
PR_P49327	CHEBI_15377
PR_P49327	CHEBI_78480
PR_P49327	CHEBI_15378
PR_P49327	CHEBI_78483
PR_P49327	CHEBI_78487
PR_P49327	CHEBI_78489
PR_P49327	CHEBI_138651
PR_P49327	CHEBI_78488
PR_P49327	CHEBI_25629
PR_P49327	CHEBI_78495
PR_P49327	CHEBI_57384
PR_P49327	CHEBI_57783
PR_P49327	CHEBI_78776
PR_P49327	CHEBI_78785
PR_P49327	CHEBI_78784
PR_P49327	CHEBI_57287
PR_P49327	CHEBI_57288
PR_P49327	CHEBI_30807
PR_P49327	CHEBI_57560
PR_P49327	CHEBI_7896
PR_P49327	CHEBI_64479
PR_P49327	CHEBI_78827
PR_P49327	CHEBI_58349
PR_P49327	CHEBI_78446
PR_P49327	CHEBI_78449
PR_P49327	CHEBI_65264
PR_P49327	CHEBI_78451
PR_P49327	CHEBI_78450
PR_P49327	CHEBI_78453
PR_P49327	CHEBI_78454
PR_P49327	CHEBI_78457
PR_P49327	CHEBI_78456
PR_P49327	CHEBI_78459
PR_P49327	CHEBI_78458
PR_P49327	CHEBI_78461
PR_P49327	CHEBI_78460
PR_P49327	CHEBI_78463
PR_P49327	CHEBI_78462
PR_O14556	CHEBI_59776
PR_O14556	CHEBI_43474
PR_O14556	CHEBI_15378
PR_O14556	CHEBI_57540
PR_O14556	CHEBI_57604
PR_O14556	CHEBI_57945
PR_Q92820	CHEBI_15377
PR_Q92820	CHEBI_29985
PR_Q92820	CHEBI_57453
PR_Q92820	CHEBI_141005
PR_P32754	CHEBI_36242
PR_P32754	CHEBI_15379
PR_P32754	CHEBI_16169
PR_P32754	CHEBI_16526
PR_Q9HB29	CHEBI_15377
PR_Q9HB29	CHEBI_15378
PR_Q9HB29	CHEBI_17154
PR_Q9HB29	CHEBI_57540
PR_Q9HB29	CHEBI_57967
PR_Q9NP60	CHEBI_15377
PR_Q9NP60	CHEBI_15378
PR_Q9NP60	CHEBI_17154
PR_Q9NP60	CHEBI_57540
PR_Q9NP60	CHEBI_57967
PR_Q9BVK2	CHEBI_15378
PR_Q9BVK2	CHEBI_57683
PR_Q9BVK2	CHEBI_57525
PR_Q9BVK2	CHEBI_132522
PR_Q9BVK2	CHEBI_132521
PR_P05089	CHEBI_15377
PR_P05089	CHEBI_16199
PR_P05089	CHEBI_32682
PR_P05089	CHEBI_46911
PR_P46100	CHEBI_15377
PR_P46100	CHEBI_15378
PR_P46100	CHEBI_43474
PR_P46100	CHEBI_30616
PR_P46100	CHEBI_456216
PR_Q13535	CHEBI_15378
PR_Q13535	CHEBI_30616
PR_Q13535	CHEBI_61977
PR_Q13535	CHEBI_83421
PR_Q13535	CHEBI_30013
PR_Q13535	CHEBI_456216
PR_Q13535	CHEBI_29999
PR_P17735	CHEBI_29985
PR_P17735	CHEBI_36242
PR_P17735	CHEBI_16810
PR_P17735	CHEBI_58315
PR_Q9Y5Z6	CHEBI_133506
PR_Q9Y5Z6	CHEBI_15378
PR_Q9Y5Z6	CHEBI_66914
PR_Q9Y5Z6	CHEBI_17292
PR_Q9Y5Z6	CHEBI_61631
PR_Q9Y5Z6	CHEBI_58223
PR_Q9Y5Z6	CHEBI_17103
PR_Q13873	CHEBI_15378
PR_Q13873	CHEBI_30616
PR_Q13873	CHEBI_61977
PR_Q13873	CHEBI_83421
PR_Q13873	CHEBI_30013
PR_Q13873	CHEBI_456216
PR_Q13873	CHEBI_29999
PR_Q96L58	CHEBI_15378
PR_Q96L58	CHEBI_66914
PR_Q96L58	CHEBI_132090
PR_Q96L58	CHEBI_132088
PR_Q96L58	CHEBI_58223
PR_Q8N8Q1	CHEBI_38290
PR_Q8N8Q1	CHEBI_15378
PR_Q8N8Q1	CHEBI_59513
PR_Q8N8Q1	CHEBI_29033
PR_Q8N8Q1	CHEBI_29034
PR_O14646	CHEBI_15377
PR_O14646	CHEBI_15378
PR_O14646	CHEBI_43474
PR_O14646	CHEBI_30616
PR_O14646	CHEBI_456216
PR_Q12873	CHEBI_15377
PR_Q12873	CHEBI_15378
PR_Q12873	CHEBI_43474
PR_Q12873	CHEBI_30616
PR_Q12873	CHEBI_456216
PR_Q9NYV4	CHEBI_15378
PR_Q9NYV4	CHEBI_68546
PR_Q9NYV4	CHEBI_43176
PR_Q9NYV4	CHEBI_30616
PR_Q9NYV4	CHEBI_61977
PR_Q9NYV4	CHEBI_83421
PR_Q9NYV4	CHEBI_30013
PR_Q9NYV4	CHEBI_456216
PR_Q9NYV4	CHEBI_29999
PR_Q9HAZ1	CHEBI_15378
PR_Q9HAZ1	CHEBI_30616
PR_Q9HAZ1	CHEBI_61977
PR_Q9HAZ1	CHEBI_46858
PR_Q9HAZ1	CHEBI_83421
PR_Q9HAZ1	CHEBI_30013
PR_Q9HAZ1	CHEBI_82620
PR_Q9HAZ1	CHEBI_456216
PR_Q9HAZ1	CHEBI_29999
PR_Q13057	CHEBI_57328
PR_Q13057	CHEBI_15378
PR_Q13057	CHEBI_57287
PR_Q13057	CHEBI_30616
PR_Q13057	CHEBI_61723
PR_Q13057	CHEBI_33019
PR_Q13057	CHEBI_456216
PR_P04798	CHEBI_131970
PR_P04798	CHEBI_58562
PR_P04798	CHEBI_57410
PR_P04798	CHEBI_87618
PR_P04798	CHEBI_1156
PR_P04798	CHEBI_131975
PR_P04798	CHEBI_776
PR_P04798	CHEBI_28744
PR_P04798	CHEBI_32395
PR_P04798	CHEBI_15377
PR_P04798	CHEBI_57618
PR_P04798	CHEBI_15378
PR_P04798	CHEBI_76627
PR_P04798	CHEBI_15379
PR_P04798	CHEBI_16469
PR_P04798	CHEBI_136410
PR_P04798	CHEBI_142491
PR_P04798	CHEBI_77016
PR_P04798	CHEBI_136411
PR_P04798	CHEBI_78043
PR_P04798	CHEBI_76634
PR_P04798	CHEBI_35291
PR_P04798	CHEBI_90781
PR_P04798	CHEBI_76636
PR_P04798	CHEBI_75231
PR_P04798	CHEBI_30879
PR_P04798	CHEBI_58210
PR_P04798	CHEBI_57444
PR_P04798	CHEBI_63590
PR_P04798	CHEBI_57446
PR_P04798	CHEBI_87593
PR_P04798	CHEBI_17898
PR_P04798	CHEBI_57450
PR_P04798	CHEBI_17263
PR_P04798	CHEBI_87598
PR_P04798	CHEBI_132019
PR_P04798	CHEBI_132016
PR_P04798	CHEBI_87602
PR_P04798	CHEBI_87605
PR_P04798	CHEBI_17336
PR_P04798	CHEBI_132024
PR_P04798	CHEBI_57466
PR_P04798	CHEBI_62845
PR_P04798	CHEBI_131964
PR_P04798	CHEBI_65342
PR_P04798	CHEBI_62847
PR_P04798	CHEBI_131965
PR_P10632	CHEBI_131970
PR_P10632	CHEBI_58562
PR_P10632	CHEBI_131969
PR_P10632	CHEBI_27974
PR_P10632	CHEBI_776
PR_P10632	CHEBI_32395
PR_P10632	CHEBI_15377
PR_P10632	CHEBI_57618
PR_P10632	CHEBI_15378
PR_P10632	CHEBI_15379
PR_P10632	CHEBI_16469
PR_P10632	CHEBI_136410
