Phenotype.umls	Phenotype.hpoID
C0019572	HP_0001007
C1843389	HP_0001008
C0039446	HP_0001009
C0162835	HP_0001010
C0745730	HP_0001012
C0023798	HP_0001012
C0023798	HP_0012032
C0221252	HP_0001013
C0002985	HP_0001014
C1837785	HP_0001015
C4025811	HP_0001017
C4025810	HP_0001018
C0011606	HP_0001019
C0001916	HP_0001022
C1855815	HP_0001024
C0042109	HP_0001025
C4025809	HP_0001026
C1849043	HP_0001027
C0018916	HP_0001028
C0392777	HP_0001029
C0241181	HP_0001030
C1403035	HP_0001031
C1861349	HP_0001032
C4025808	HP_0001033
C1842774	HP_0001034
C0030436	HP_0001036
C1867638	HP_0001038
C4025807	HP_0001039
C1867448	HP_0001040
C0005874	HP_0001041
C0239488	HP_0001041
C0035854	HP_0001041
C4025806	HP_0001042
C1856542	HP_0001043
C0042900	HP_0001045
C4025805	HP_0001046
C0011615	HP_0001047
C0018920	HP_0001048
C0232370	HP_0001050
C0036508	HP_0001051
C0235752	HP_0001052
C1836735	HP_0001053
C1849677	HP_0001054
C0014733	HP_0001055
C0345996	HP_0001056
C0282160	HP_0001057
C1851789	HP_0001058
C4520843	HP_0001059
C0033999	HP_0001059
C1844738	HP_0001060
C0702166	HP_0001061
C0205748	HP_0001062
C0221347	HP_0001063
C0152459	HP_0001065
C0162678	HP_0001067
C1857171	HP_0001069
C0860439	HP_0001070
C0002986	HP_0001071
C0241165	HP_0001072
C1851828	HP_0001073
C4021837	HP_0001074
C0162154	HP_0001075
C1854408	HP_0001076
C0549613	HP_0001080
C0005424	HP_0001080
C0008350	HP_0001081
C0008325	HP_0001082
C0013581	HP_0001083
C0003742	HP_0001084
C0030353	HP_0001085
C0020302	HP_0001087
C1303007	HP_0001088
C0423319	HP_0001089
C1855852	HP_0001090
C1867060	HP_0001092
C2676026	HP_0001093
C0022073	HP_0001094
C0152132	HP_0001095
C0022573	HP_0001096
C0022575	HP_0001097
C0043349	HP_0001097
C0013238	HP_0001097
C2673929	HP_0001099
C0423318	HP_0001100
C0423318	HP_0200064
C0022081	HP_0001101
C0002982	HP_0001102
C4520679	HP_0001103
C1849412	HP_0001104
C0521694	HP_0001105
C1844606	HP_0001106
C0078917	HP_0001107
C0917796	HP_0001112
C0302314	HP_0001114
C0155210	HP_0001114
C1850191	HP_0001115
C1852767	HP_0001116
C4072828	HP_0001117
C0302254	HP_0001118
C3887531	HP_0001119
C3887875	HP_0001123
C1865332	HP_0001125
C0311249	HP_0001126
C0221259	HP_0001128
C4025800	HP_0001129
C0010036	HP_0001131
C0023316	HP_0001132
C0235095	HP_0001133
C1855179	HP_0001134
C1857627	HP_0001135
C1843517	HP_0001136
C0152205	HP_0001137
C3887709	HP_0001138
C0008525	HP_0001139
C1867616	HP_0001140
C1301509	HP_0001141
C0239119	HP_0001142
C0155285	HP_0001144
C0240897	HP_0001147
C0155127	HP_0001149
C1866753	HP_0001151
C1836479	HP_0001152
C0266411	HP_0001153
C0018564	HP_0001155
C0221357	HP_0001156
C0039075	HP_0001159
C0158733	HP_0001161
C0431904	HP_0001162
C4021785	HP_0001163
C0003706	HP_0001519
C0003706	HP_0001166
C2674737	HP_0001167
C0264142	HP_0001169
C0221373	HP_0001171
C0575897	HP_0001172
C0426870	HP_0001176
C1395852	HP_0001177
C4025799	HP_0001178
C0728895	HP_0009380
C0728895	HP_0001180
C3554617	HP_0001181
C0426886	HP_0001182
C1844577	HP_0001187
C0239815	HP_0001188
C1840535	HP_0001191
C4048199	HP_0001193
C4025798	HP_0001194
C1384670	HP_0001195
C0266786	HP_0001196
C4025797	HP_0001197
C0241397	HP_0001199
C1862158	HP_0001204
C4025796	HP_0001211
C1835807	HP_0001212
C1859368	HP_0001215
C1841684	HP_0001216
C0149651	HP_0001217
C1833222	HP_0001218
C4021784	HP_0001220
C0241395	HP_0001222
C1854787	HP_0001223
C0241760	HP_0001225
C1842229	HP_0001230
C1838167	HP_0001232
C0432055	HP_0001233
C0431887	HP_0001234
C1857482	HP_0001238
C0409345	HP_0001239
C1857002	HP_0001241
C1846474	HP_0001245
C4025795	HP_0001248
C0025362	HP_0001249
C0917816	HP_0001249
C1843367	HP_0001249
C3714756	HP_0001249
C0036572	HP_0001250
C0014544	HP_0001250
C0007758	HP_0001251
C0026827	HP_0001252
C0023380	HP_0001254
C0026106	HP_0001256
C0026838	HP_0001257
C0037772	HP_0001258
C0009421	HP_0001259
C0013362	HP_0001260
C0694563	HP_0001262
C0557874	HP_0001263
C0023882	HP_0001264
C0700078	HP_0001265
C0085583	HP_0001266
C0234985	HP_0001268
C0018989	HP_0001269
C1854301	HP_0001270
C0152025	HP_0001271
C0262404	HP_0001272
C0740279	HP_0001272
C1842581	HP_0001273
C0175754	HP_0001274
C0026826	HP_0001276
C0020651	HP_0001278
C0039070	HP_0001279
C0039621	HP_0001281
C1301959	HP_0001283
C4082299	HP_0001283
C0241772	HP_0001284
C0234146	HP_0001284
C0575059	HP_0001285
C0025289	HP_0001287
C0575081	HP_0001288
C0009676	HP_0001289
C1858120	HP_0001290
C1854510	HP_0001291
C0521670	HP_0001293
C0038454	HP_0001297
C0085584	HP_0001298
C0242422	HP_0001300
C4025794	HP_0001301
C0266483	HP_0007227
C0266483	HP_0001302
C0013423	HP_0001304
C0010964	HP_0001305
C0239548	HP_0001308
C0234162	HP_0001310
C4021781	HP_0001311
C3806961	HP_0001312
C1866934	HP_0001315
C1866129	HP_0001317
C0742038	HP_0001317
C2267233	HP_0001319
C0270971	HP_0001319
C1840379	HP_0001320
C0266470	HP_0001321
C0151786	HP_0001324
C0020617	HP_0001325
C4025792	HP_0001326
C4025791	HP_0001327
C4025790	HP_0001328
C0431371	HP_0001331
C0013421	HP_0001332
C0009451	HP_0001334
C0454455	HP_0001335
C0027066	HP_0001336
C0040822	HP_0001337
C1857278	HP_0001338
C0431368	HP_0001338
C0266463	HP_0001339
C3552824	HP_0001340
C1855331	HP_0001341
C0553692	HP_0001342
C2937358	HP_0001342
C0022610	HP_0001343
C1854882	HP_0001344
C4025789	HP_0001345
C0151889	HP_0001347
C2673700	HP_0001348
C1836003	HP_0001349
C0234518	HP_0001350
C3552825	HP_0001351
C0221355	HP_0001355
C1450010	HP_0001357
C0265529	HP_0001357
C0079541	HP_0001360
C4025788	HP_0001361
C4025787	HP_0001362
C0010278	HP_0001363
C0010278	HP_0005458
C0240083	HP_0001367
C0022408	HP_0001367
C0022408	HP_0003040
C0003864	HP_0001369
C0003873	HP_0001370
C0009917	HP_0001371
C0333068	HP_0001371
C0009918	HP_0001371
C0019555	HP_0001374
C0019555	HP_0001385
C1857108	HP_0001376
C1867103	HP_0001377
C1844820	HP_0001382
C4020870	HP_0001384
C4551649	HP_0001385
C0152031	HP_0001386
C0162298	HP_0001387
C0086437	HP_0001388
C0022410	HP_0001388
C4021780	HP_0001392
C0023895	HP_0001392
C0023890	HP_0001394
C0239946	HP_0001395
C0008370	HP_0001396
C2711227	HP_0001397
C0085605	HP_0001399
C1859235	HP_0001401
C2239176	HP_0001402
C1837256	HP_0001403
C1855038	HP_0001404
C1849766	HP_0001405
C0008372	HP_0001406
C0267834	HP_0001407
C0267818	HP_0001408
C0020541	HP_0001409
C0232744	HP_0001410
C0086565	HP_0001410
C0086565	HP_0002910
C1843995	HP_0001412
C0267812	HP_0001413
C1850415	HP_0001414
C1845977	HP_0001419
C1847879	HP_0001423
C0544886	HP_0001428
C4021779	HP_0001430
C0019214	HP_0001433
C4025785	HP_0001436
C4025784	HP_0001437
C4020869	HP_0001438
C1862697	HP_0001440
C4025777	HP_0001452
C4025774	HP_0001459
C4025773	HP_0001460
C1855496	HP_0001466
C1854614	HP_0001473
C1849263	HP_0001474
C3840083	HP_0001476
C1846911	HP_0001477
C0016689	HP_0001480
C0151811	HP_0001482
C0746926	HP_0001482
C0233593	HP_0001483
C1865916	HP_0001488
C0423361	HP_0001489
C1302995	HP_0001491
C0266548	HP_0001492
C0344550	HP_0001493
C1833734	HP_0001495
C1863749	HP_0001498
C1844906	HP_0001500
C1861360	HP_0001501
C1854610	HP_0001504
C0262361	HP_0001507
C2315100	HP_0001508
C0231246	HP_0001508
C0151686	HP_0001510
C0878787	HP_0001510
C0456070	HP_0001510
C0021296	HP_0001511
C0015934	HP_0001511
C1386048	HP_0001511
C0028754	HP_0001513
C0235991	HP_0001518
C1836996	HP_0001519
C1836996	HP_0012773
C1848395	HP_0001520
C1858430	HP_0001522
C1855514	HP_0001525
C0332890	HP_0001528
C1835580	HP_0001530
C1867873	HP_0001531
C1850573	HP_0001533
C0039870	HP_0001533
C0019322	HP_0001537
C1854928	HP_0001538
C0795690	HP_0001539
C0221766	HP_0001540
C0003962	HP_0001541
C0265706	HP_0001543
C1837795	HP_0001544
C1838705	HP_0001545
C4025763	HP_0001547
C1849265	HP_0001548
C0264172	HP_0001552
C1858033	HP_0001555
C1849510	HP_0001557
C0235659	HP_0001558
C0266781	HP_0001560
C0020224	HP_0001561
C0079924	HP_0001562
C1865279	HP_0001563
C1835762	HP_0001566
C1839965	HP_0001571
C0266036	HP_0001572
C4025761	HP_0001574
C4025760	HP_0001579
C1968851	HP_0001580
C1853193	HP_0001581
C0581342	HP_0001582
C0240595	HP_0001583
C0042582	HP_0001586
C1865186	HP_0001591
C1970308	HP_0001592
C0157733	HP_0001595
C0002170	HP_0001596
C0002170	HP_0002293
C0853087	HP_0001597
C0027339	HP_0001597
C0221261	HP_0001598
C4021777	HP_0001600
C0264303	HP_0001601
C0023075	HP_0001602
C0751576	HP_0001604
C0086523	HP_0001605
C0042928	HP_0001605
C0238441	HP_0001607
C4021776	HP_0001608
C0019825	HP_0001609
C0566620	HP_0001611
C0234860	HP_0001612
C2678303	HP_0001615
C1527344	HP_0001618
C0241703	HP_0001620
C0241700	HP_0001621
C0151526	HP_0001622
C0006157	HP_0001623
C0243050	HP_0001626
C0007222	HP_0001626
C0018798	HP_0001627
C0152021	HP_0001627
C0018818	HP_0001629
C0018817	HP_0001631
C4025759	HP_0001633
C0026267	HP_0001634
C0018801	HP_0001635
C0018802	HP_0001635
C0039685	HP_0001636
C4025758	HP_0001637
C0878544	HP_0001638
C0007194	HP_0001639
C0018800	HP_0001640
C3164374	HP_0001641
C1956257	HP_0001642
C0013274	HP_0001643
C0007193	HP_0001644
C0085298	HP_0001645
C3164445	HP_0001646
C0149630	HP_0001647
C0034072	HP_0001648
C0039231	HP_0001649
C0003507	HP_0001650
C0011813	HP_0001651
C0026266	HP_0001653
C0018824	HP_0001654
C0241654	HP_0001654
C0016522	HP_0001655
C0151878	HP_0001657
C0027051	HP_0001658
C0003504	HP_0001659
C0428977	HP_0001662
C0042510	HP_0001663
C0040479	HP_0001664
C0162770	HP_0001667
C0040761	HP_0001669
C0205700	HP_0001670
C0018816	HP_0001671
C1389018	HP_0001674
C1956346	HP_0001677
C0010054	HP_0001677
C0004245	HP_0001678
C4025756	HP_0001679
C0003492	HP_0001680
C0002962	HP_0001681
C0340375	HP_0001682
C0344724	HP_0001684
C0151654	HP_0001685
C0003564	HP_0001686
C0085610	HP_0001688
C0085611	HP_0001692
C0232180	HP_0001693
C0428871	HP_0001694
C0018790	HP_0001695
C4551493	HP_0001696
C0037221	HP_0003363
C0037221	HP_0001696
C4025754	HP_0001697
C0031039	HP_0001698
C0011071	HP_0001699
C1442837	HP_0001700
C0031046	HP_0001701
C4025753	HP_0001702
C0040962	HP_0001704
C0035619	HP_0001705
C0014117	HP_0001706
C2939447	HP_0001708
C0235527	HP_0001708
C0151517	HP_0001709
C1853238	HP_0001710
C0344905	HP_0001711
C0149721	HP_0001712
C4025752	HP_0001713
C0340279	HP_0001714
C0043202	HP_0001716
C1611184	HP_0001717
C0026269	HP_0001718
C0013069	HP_0001719
C0742747	HP_0001722
C0007196	HP_0001723
C1112433	HP_0001727
C1842138	HP_0001730
C4025751	HP_0001732
C0030286	HP_0001732
C0030305	HP_0001733
C0149955	HP_0001734
C0001339	HP_0001735
C0030283	HP_0001737
C0267963	HP_0001738
C0030293	HP_0001738
C4025750	HP_0001739
C0345326	HP_0001741
C0027429	HP_0001742
C0027424	HP_0001742
C4025749	HP_0001743
C0038002	HP_0001744
C0600031	HP_0001746
C0266631	HP_0009799
C0266631	HP_0001747
C1856659	HP_0001748
C0152424	HP_0001750
C1843865	HP_0001751
C1848606	HP_0001756
C4021775	HP_0001757
C0016506	HP_0001760
C0728829	HP_0001761
C0039273	HP_0001761
C0009081	HP_0001762
C0009081	HP_0008110
C0009081	HP_0100760
C0264133	HP_0001763
C0016202	HP_0001763
C1136179	HP_0001765
C1866241	HP_0001769
C0265660	HP_0001770
C0410264	HP_0001771
C0265642	HP_0001772
C1848673	HP_0001773
C1837835	HP_0001776
C2674738	HP_0001780
C4025747	HP_0001782
C1842231	HP_0001783
C0235439	HP_0001785
C0576227	HP_0001786
C0549629	HP_0001787
C0015944	HP_0001788
C0020305	HP_0001789
C0455988	HP_0001790
C1285291	HP_0001791
C0263523	HP_0001792
C0423807	HP_0001795
C0265998	HP_0001798
C0423808	HP_0001799
C1837279	HP_0001800
C1844555	HP_0001802
C0150993	HP_0001803
C1856786	HP_0001804
C0263537	HP_0001805
C0085661	HP_0001806
C0423820	HP_0001807
C1856963	HP_0001808
C0263530	HP_0001809
C1833225	HP_0001810
C1844825	HP_0001812
C3277753	HP_0001814
C0423823	HP_0001816
C1844554	HP_0001817
C0030578	HP_0001818
C0240182	HP_0001820
C1843112	HP_0001821
C0018536	HP_0001822
C0006386	HP_0001822
C1262477	HP_0004325
C1262477	HP_0001824
C0158734	HP_0001829
C2112129	HP_0001830
C1836195	HP_0001831
C4025745	HP_0001832
C0576225	HP_0001833
C4021774	HP_0001836
C1865038	HP_0001837
C0240912	HP_0001838
C0432028	HP_0001839
C0231791	HP_0001840
C4082169	HP_0001840
C2112942	HP_0001841
C4025744	HP_0001842
C0920299	HP_0001845
C1864375	HP_0001847
C1860450	HP_0001848
C4281601	HP_0001849
C1862136	HP_0001850
C1840069	HP_0001852
C4021772	HP_0001853
C0221168	HP_0001854
C4021771	HP_0001857
C4021770	HP_0001863
C4025741	HP_0001864
C4025740	HP_0001868
C1857953	HP_0001869
C4025739	HP_0001870
C4317046	HP_0001871
C0018939	HP_0001871
C0850715	HP_0001871
C0151854	HP_0001872
C0040015	HP_0001872
C0040015	HP_0001975
C0040034	HP_0001873
C0427515	HP_0001911
C0427515	HP_0001874
C0853697	HP_0001875
C0030312	HP_0001876
C0391870	HP_0001877
C0002878	HP_0001878
C0855999	HP_0001879
C0014457	HP_0001880
C0152009	HP_0001881
C0023530	HP_0001882
C1301937	HP_0001883
C0152237	HP_0005850
C0152237	HP_0001884
C4021769	HP_0001885
C4049342	HP_0001886
C0024312	HP_0001888
C0002888	HP_0001889
C0002880	HP_0001890
C0162316	HP_0001891
C1458140	HP_0001892
C0836924	HP_0001894
C0235983	HP_0001895
C0858867	HP_0001896
C0085577	HP_0001897
C1853288	HP_0001898
C0239935	HP_0001899
C0549448	HP_0001900
C1868945	HP_0001901
C0032461	HP_0001901
C1527405	HP_0001901
C0333864	HP_0001902
C0002871	HP_0001903
C0340971	HP_0001904
C0272278	HP_0001905
C0040038	HP_0001907
C0085307	HP_0001907
C0178416	HP_0001908
C0178416	HP_0012133
C0376545	HP_0004377
C0376545	HP_0001909
C0023418	HP_0001909
C4551567	HP_0001911
C0855997	HP_0001912
C4551627	HP_0001913
C0002874	HP_0001915
C0268382	HP_0001917
C0022660	HP_0001919
C2609414	HP_0001919
C0035067	HP_0001920
C1836855	HP_0001922
C0206160	HP_0001923
C0002896	HP_0001924
C0002896	HP_0004864
C0687751	HP_0001927
C0019087	HP_0001928
C1846821	HP_0001928
C0005779	HP_0001928
C0005779	HP_0003256
C0015523	HP_0001929
C4317093	HP_0001929
C4025735	HP_0001930
C0002884	HP_0001931
C0854107	HP_0001933
C1844374	HP_0001934
C0085576	HP_0001935
C0221021	HP_0001937
C4021768	HP_0001939
C0001122	HP_0001941
C0220981	HP_0001942
C0020615	HP_0001943
C0011175	HP_0001944
C0015967	HP_0001945
C0022638	HP_0001946
C0001126	HP_0001947
C0002063	HP_0001948
C0085570	HP_0001949
C0002064	HP_0001950
C1839541	HP_0001951
C0011880	HP_0001953
C0277799	HP_0001954
C1844662	HP_0001955
C4551560	HP_0001956
C1865292	HP_0001958
C0085602	HP_0001959
C0740898	HP_0001960
C3151525	HP_0001961
C0030252	HP_0001962
C1836752	HP_0001963
C1860182	HP_0001964
C4025734	HP_0001965
C4025733	HP_0001966
C0268747	HP_0001967
C0041349	HP_0001970
C0041349	HP_0001969
C4025732	HP_0001969
C0020532	HP_0001971
C0002886	HP_0001972
C0920163	HP_0001973
C0398650	HP_0001973
C0242584	HP_0001973
C0023518	HP_0001974
C4021767	HP_0001975
C0272375	HP_0001976
C4025731	HP_0001977
C2613439	HP_0001978
C0238801	HP_0001980
C0344386	HP_0001981
C0036489	HP_0001982
C4021766	HP_0001983
C1856438	HP_0001985
C1112601	HP_0001986
C0220994	HP_0001987
C1846288	HP_0001988
C3151520	HP_0001989
C1276035	HP_0001989
C0241775	HP_0001992
C0220982	HP_0001993
C0341703	HP_0001994
C0085569	HP_0001995
C0740749	HP_0001996
C0003868	HP_0001997
C0018099	HP_0001997
C0158986	HP_0001998
C0424503	HP_0001999
C1857479	HP_0002000
C1839797	HP_0002002
C1839783	HP_0002003
C0685787	HP_0002006
C0221354	HP_0002007
C0266619	HP_0002009
C1851835	HP_0002010
C4021765	HP_0002011
C0007682	HP_0002011
C0042963	HP_0002013
C0011991	HP_0002014
C0011168	HP_0002015
C0027498	HP_0002017
C0027497	HP_0002018
C0009806	HP_0002019
C0237326	HP_0002019
C0017168	HP_0002020
C0018834	HP_0002020
C4317146	HP_0002020
C0034194	HP_0002021
C0003466	HP_0002023
C3714745	HP_0002024
C0262374	HP_0002025
C0232487	HP_0002027
C0687713	HP_0002027
C0000737	HP_0002027
C0401151	HP_0002028
C4721383	HP_0002031
C0014850	HP_0002032
C1837142	HP_0002033
C0266210	HP_0002034
C0034888	HP_0002035
C3489393	HP_0002036
C0021390	HP_0002037
C0578878	HP_0002037
C1839531	HP_0002038
C0003123	HP_0002039
C0014867	HP_0002040
C0743178	HP_0002041
C4551650	HP_0002043
C0043515	HP_0002044
C0020672	HP_0002045
C0231274	HP_0002046
C0024591	HP_0002047
C4025730	HP_0002048
C0268435	HP_0002049
C1839782	HP_0002050
C1844572	HP_0002055
C4021763	HP_0002056
C1860247	HP_0002057
C0332615	HP_0002058
C0154671	HP_0012444
C0154671	HP_0007313
C0154671	HP_0002059
C0235946	HP_0002120
C0235946	HP_0012444
C0235946	HP_0002059
C4021762	HP_0002060
C1271100	HP_0002061
C4021761	HP_0002062
C0026837	HP_0002063
C0231687	HP_0002064
C0751837	HP_0002066
C0233565	HP_0002067
C4025729	HP_0002068
C0494475	HP_0002069
C0750937	HP_0002070
C0234133	HP_0002071
C0015371	HP_0002071
C0008489	HP_0002072
C0393525	HP_0002073
C4025728	HP_0002074
C0234979	HP_0002075
C0149931	HP_0002076
C0154723	HP_0002077
C0427190	HP_0002078
C0344482	HP_0002079
C4551520	HP_0002080
C0338480	HP_0002083
C4551722	HP_0002084
C0014067	HP_0002085
C4018871	HP_0002086
C4021760	HP_0002088
C0024115	HP_0002088
C0265783	HP_0002089
C0032285	HP_0002090
C0085581	HP_0002091
C3277226	HP_0002091
C3203102	HP_0002092
C2973725	HP_0002092
C0035229	HP_0002093
C0013404	HP_0002094
C0013404	HP_0002098
C0034067	HP_0002097
C0476273	HP_0002098
C3714497	HP_0002099
C0004096	HP_0002099
C0747651	HP_0002100
C0685695	HP_0002101
C0032231	HP_0002102
C4025726	HP_0002103
C0003578	HP_0002104
C0019079	HP_0002105
C0032326	HP_0002107
C0149781	HP_0002108
C0006267	HP_0002110
C1609528	HP_0002111
C0235896	HP_0002113
C4025724	HP_0002118
C3278923	HP_0002119
C4551583	HP_0002120
C4316903	HP_0002121
C0751778	HP_0002123
C4317123	HP_0002123
C4021759	HP_0002123
C0266464	HP_0002126
C4025723	HP_0002127
C1720189	HP_0002131
C4082172	HP_0002132
C0038220	HP_0002133
C4520981	HP_0002134
C1389280	HP_0002135
C0856863	HP_0002136
C0038525	HP_0002138
C0078982	HP_0002139
C0948008	HP_0002140
C1836150	HP_0002141
C4025722	HP_0002143
C0037928	HP_0002143
C0037928	HP_0002196
C0080218	HP_0002144
C0338451	HP_0002145
C0085682	HP_0002148
C0740394	HP_0002149
C0020438	HP_0002150
C1836440	HP_0002151
C0267988	HP_0002152
C0020461	HP_0002153
C0268559	HP_0002154
C0813230	HP_0002155
C0019880	HP_0002156
C0242528	HP_0002157
C1854827	HP_0002159
C3806347	HP_0002160
C0268553	HP_0002161
C1855728	HP_0002162
C1834405	HP_0002164
C0406438	HP_0002165
C1849134	HP_0002166
C0037822	HP_0002167
C0278184	HP_0002168
C0009024	HP_0002169
C0151699	HP_0002170
C0017639	HP_0002171
C1843921	HP_0002172
C0877056	HP_0002173
C0234378	HP_0002174
C0037926	HP_0002176
C0151818	HP_0002179
C4020854	HP_0002180
C0524851	HP_0002180
C0027746	HP_0002180
C0006114	HP_0002181
C1527311	HP_0002181
C0751466	HP_0002183
C0085400	HP_0002185
C0003635	HP_0002186
C3161330	HP_0002187
C0020796	HP_0002187
C4021758	HP_0002188
C4551761	HP_0002189
C0338597	HP_0002190
C1859520	HP_0002191
C4025720	HP_0002193
C1837658	HP_0002194
C4025719	HP_0002195
C0234533	HP_0002197
C1847117	HP_0002198
C1855841	HP_0002199
C1838579	HP_0002200
C0032227	HP_0002202
C0035232	HP_0006597
C0035232	HP_0002203
C0034065	HP_0002204
C3806482	HP_0002205
C0034069	HP_0002206
C1843428	HP_0002207
C0277959	HP_0002208
C1857042	HP_0002209
C0344312	HP_0002211
C0558165	HP_0002212
C0423867	HP_0002213
C1858574	HP_0002215
C0263498	HP_0002216
C1832348	HP_0002217
C1836576	HP_0002218
C1851400	HP_0002219
C1843390	HP_0002220
C1859392	HP_0002221
C0578682	HP_0002223
C0431448	HP_0002223
C0343073	HP_0002224
C1858573	HP_0002225
C1836737	HP_0002226
C1836736	HP_0002227
C0002171	HP_0002232
C1849211	HP_0002230
C1862863	HP_0002231
C1862862	HP_0002232
C4025718	HP_0002234
C1860608	HP_0002235
C1185616	HP_0002236
C0017181	HP_0002239
C0019209	HP_0002240
C4316788	HP_0002242
C0033680	HP_0002243
C4025717	HP_0002244
C0025037	HP_0002245
C4025716	HP_0002246
C0266174	HP_0002247
C0018926	HP_0002248
C0025222	HP_0002249
C4025715	HP_0002250
C0019569	HP_0002251
C0025160	HP_0002251
C0012819	HP_0002253
C0012811	HP_0002253
C0239181	HP_0002254
C0008711	HP_0002257
C1850629	HP_0002263
C3808403	HP_0002265
C0752323	HP_0002266
C1740801	HP_0002267
C0234166	HP_0002267
C0393588	HP_0002268
C1837249	HP_0002269
C4025714	HP_0002270
C0270790	HP_0002273
C1848453	HP_0002275
C0019937	HP_0002277
C1853377	HP_0002280
C0266491	HP_0002281
C0008519	HP_0002282
C0241816	HP_0002283
C0239801	HP_0002286
C1849221	HP_0002286
C1851885	HP_0002287
C0263505	HP_0002289
C0221262	HP_0002290
C1864584	HP_0002292
C4083212	HP_0002292
C0574769	HP_0002293
C1857048	HP_0002296
C0239803	HP_0002297
C0574763	HP_0002298
C0263490	HP_0002299
C0026884	HP_0002300
C0018991	HP_0002301
C0085623	HP_0002304
C0004158	HP_0002305
C0037036	HP_0003781
C0037036	HP_0002307
C0013132	HP_0003781
C0013132	HP_0002307
C0003803	HP_0002308
C0152115	HP_0002310
C0520966	HP_0002311
C0233844	HP_0002312
C0037771	HP_0002313
C1846566	HP_0002314
C0018681	HP_0002315
C0231686	HP_0002317
C0149645	HP_0002318
C0042571	HP_0002321
C0012833	HP_0002321
C0586392	HP_0002322
C0234379	HP_0002322
C0002902	HP_0002323
C0020225	HP_0002324
C0917805	HP_0002326
C0013144	HP_0002329
C4025713	HP_0002330
C4293708	HP_0002331
C1845337	HP_0002332
C1866284	HP_0002333
C4025712	HP_0002334
C0431399	HP_0002335
C4025711	HP_0002339
C1858116	HP_0002340
C0852866	HP_0002341
C0026351	HP_0002342
C0020258	HP_0002343
C1854838	HP_0002344
C0234376	HP_0002345
C0234376	HP_0030186
C0234376	HP_0002080
C0239882	HP_0002346
C0234974	HP_0002349
C1847762	HP_0002350
C0270612	HP_0002352
C0151611	HP_0002353
C0542476	HP_0002354
C0751295	HP_0002354
C0233794	HP_0002354
C0311394	HP_0002355
C0154676	HP_0002356
C0973461	HP_0002357
C0850703	HP_0002359
C0037317	HP_0002360
C1836842	HP_0002361
C0231688	HP_0002362
C1850601	HP_0002363
C1842688	HP_0002365
C1865412	HP_0002366
C0233763	HP_0002367
C0563243	HP_0002370
C0542223	HP_0002371
C1843146	HP_0002372
C0009952	HP_0002373
C4025710	HP_0002374
C0086439	HP_0002375
C1836830	HP_0002376
C0239842	HP_0002378
C0015644	HP_0002380
C0003537	HP_0002381
C0014038	HP_0002383
C0270834	HP_0002384
C0149958	HP_0002384
C0221166	HP_0002385
C1840380	HP_0002389
C0348023	HP_0002390
C4021757	HP_0002392
C1836696	HP_0002395
C0151564	HP_0002396
C1843505	HP_0002398
C1857287	HP_0002401
C0240914	HP_0002403
C4021756	HP_0002404
C1854489	HP_0002406
C0917804	HP_0002408
C2936786	HP_0002410
C0684219	HP_0002411
C0080178	HP_0002414
C0023520	HP_0002415
C1833431	HP_0002416
C4021755	HP_0002418
C1865060	HP_0002419
C1836038	HP_0002421
C1865903	HP_0002423
C0234517	HP_0002425
C0917814	HP_0002427
C0003550	HP_0002427
C0025299	HP_0002435
C4025708	HP_0002438
