DATAFLOW,LAST UPDATE,freq,unit,itm_newa,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,1996,100.49,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,1997,101.62,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,1998,99.84,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,1999,105.15,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2000,105.56,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2001,105.64,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2002,103.70,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2003,98.12,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2004,99.33,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2005,99.50,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2006,98.99,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2007,99.34,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2008,99.11,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2009,95.69,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2010,99.33,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2011,98.59,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2012,97.29,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2013,97.63,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2014,99.11,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2015,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2016,101.62,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2017,106.47,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2018,109.24,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2019,109.76,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2020,108.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2021,111.69,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2022,107.29,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2023,104.63,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA11,2024,106.65,e
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,1991,117.78,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,1992,113.39,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,1993,108.07,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,1994,104.80,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,1995,103.15,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,1996,101.21,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,1997,102.02,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,1998,100.62,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,1999,105.99,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2000,106.61,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2001,106.93,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2002,105.34,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2003,101.59,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2004,102.43,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2005,102.29,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2006,101.57,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2007,101.68,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2008,100.45,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2009,96.34,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2010,99.55,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2011,98.61,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2012,97.15,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2013,97.26,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2014,98.90,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2015,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2016,101.80,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2017,106.15,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2018,108.52,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2019,108.78,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2020,106.87,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2021,110.30,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2022,106.04,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2023,103.43,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA12,2024,105.27,e
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2000,109.15,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2001,109.35,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2002,107.76,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2003,103.75,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2004,104.40,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2005,103.72,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2006,102.66,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2007,102.57,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2008,101.36,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2009,97.24,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2010,99.91,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2011,99.04,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2012,97.47,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2013,97.39,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2014,98.88,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2015,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2016,101.85,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2017,105.36,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2018,107.68,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2019,107.99,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2020,105.99,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2021,109.22,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2022,105.34,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2023,102.74,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA16,2024,104.49,e
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2000,109.09,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2001,108.84,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2002,107.05,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2003,103.87,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2004,104.11,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2005,103.76,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2006,102.78,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2007,102.62,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2008,101.32,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2009,97.25,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2010,99.71,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2011,98.94,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2012,97.47,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2013,97.27,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2014,98.90,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2015,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2016,101.79,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2017,105.13,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2018,107.48,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2019,107.67,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2020,105.60,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2021,108.45,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2022,104.87,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2023,102.29,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA19,2024,103.81,e
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2005,103.85,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2006,102.82,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2007,102.60,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2008,101.25,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2009,97.27,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2010,99.71,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2011,98.89,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2012,97.61,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2013,97.36,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2014,98.85,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2015,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2016,101.84,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2017,105.28,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2018,107.61,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2019,107.79,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2020,105.74,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2021,108.57,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2022,105.02,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2023,102.46,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EA20,2024,103.96,e
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,1995,334.51,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,1996,298.23,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,1997,227.48,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,1998,201.07,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,1999,182.74,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2000,148.99,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2001,147.17,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2002,143.05,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2003,133.88,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2004,129.97,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2005,127.07,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2006,125.54,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2007,119.13,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2008,116.70,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2009,109.47,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2010,106.34,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2011,104.04,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2012,103.31,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2013,106.46,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2014,109.73,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2015,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2016,106.19,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2017,110.53,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2018,115.68,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2019,113.18,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2020,98.58,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2021,96.56,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2022,98.09,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2023,100.10,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EE,2024,99.35,e
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,1989,95.48,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,1990,89.45,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,1991,83.84,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,1992,98.36,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,1993,115.34,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,1994,118.08,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,1995,120.82,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,1996,115.21,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,1997,109.86,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,1998,115.89,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,1999,122.33,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2000,127.12,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2001,132.05,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2002,137.26,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2003,169.18,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2004,162.82,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2005,156.71,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2006,151.92,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2007,147.26,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2008,126.66,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2009,108.95,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2010,103.86,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2011,99.01,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2012,94.40,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2013,89.97,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2014,94.79,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2015,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2016,105.34,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2017,99.82,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2018,94.59,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2019,89.63,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2020,84.93,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2021,83.24,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2022,81.58,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2023,79.96,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EL,2024,78.36,e
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1973,0.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1974,0.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1975,0.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1976,0.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1977,0.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1978,0.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1979,0.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1980,0.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1981,0.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1982,0.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1983,0.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1984,0.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1985,0.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1986,0.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1987,0.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1988,0.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1989,98.11,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1990,94.54,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1991,92.11,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1992,87.29,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1993,78.87,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1994,80.24,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1995,82.53,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1996,83.59,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1997,92.59,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1998,87.57,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,1999,108.94,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2000,112.41,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2001,114.42,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2002,109.93,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2003,102.60,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2004,105.71,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2005,100.15,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2006,97.61,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2007,102.04,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2008,102.40,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2009,94.25,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2010,106.21,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2011,103.86,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2012,97.81,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2013,98.35,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2014,98.90,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2015,100.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2016,100.67,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2017,114.74,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2018,120.08,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2019,121.29,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2020,117.45,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2021,124.78,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2022,116.45,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2023,107.33,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,ES,2024,109.15,e
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,1991,82.90,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,1992,79.89,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,1993,76.33,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,1994,74.01,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,1995,72.72,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,1996,71.32,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,1997,71.62,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,1998,70.50,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,1999,73.54,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,2000,73.64,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,2001,73.68,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,2002,72.48,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,2003,69.92,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,2004,70.37,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,2005,91.36,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,2006,90.10,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,2007,101.32,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,2008,101.22,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,2009,98.44,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,2010,99.00,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,2011,97.06,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,2012,97.21,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,2013,95.91,
ESTAT:AACT_ALI02(1.0),16/12/24 11:00:00,A,I15,42000,EU,2014,99.03,
